dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig1041 101 0 77 0 14 0 9 0 1 0 37 0 0.0317139 0 0.0215924 0 0.0331248 0 0.0220832 0 -0.4330606 0 -0.2223426 0 0.3486842 0 0.3220311 0 0.8734843 0 NaN 247
Contig1042 35 0 30 0 4 0 1 0 0 0 9 0 0.0173333 0 0.0053333 0 0.0174545 0 0.0043636 0 -0.0650096 0 1.6329913 0 0.254 0 0.2426667 0 0.9244444 0 NaN 125
Contig1050 12 0 10 0 1 0 1 0 0 0 -9 0 0.0185185 0 0.0185185 0 0.020202 0 0.020202 0 -0.6123711 0 -0.6123711 0 0.3888889 0 0.3703704 0 0.9195402 0 NaN 27
Contig1053 16 0 16 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.25 0 1 0 NaN 64
Contig1054 17 0 10 0 3 0 4 0 0 0 7 0 0.0520833 0 0.0677083 0 0.0511364 0 0.0681818 0 0.1676555 0 -0.0650096 0 0.4140625 0 0.3541667 0 0.7716312 0 NaN 32
Contig105512 32 0 32 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3478261 0 0.3478261 0 1 0 NaN 92
Contig10563 14 0 11 0 1 0 2 0 0 0 -9 0 0.0121951 0 0.0325203 0 0.0133038 0 0.0266075 0 -0.6123716 0 1.8930532 0 0.2987805 0 0.2764228 0 0.8760064 0 NaN 41
Contig1057 28 0 23 0 2 0 3 0 0 0 9 0 0.015625 0 0.0234375 0 0.0170455 0 0.0255682 0 -0.7098949 0 -0.7544498 0 0.3867188 0 0.3671875 0 0.9148418 0 NaN 64
Contig10614 17 0 12 0 4 0 1 0 0 0 8 0 0.0357143 0 0.0089286 0 0.038961 0 0.0097403 0 -0.7801219 0 -0.6123711 0 0.2455357 0 0.2232143 0 0.8510638 0 NaN 56
Contig10742 42 0 37 0 1 0 4 0 0 0 11 0 0.0072464 0 0.0217391 0 0.0059289 0 0.0237154 0 1.6329906 0 -0.7801219 0 0.423913 0 0.4094203 0 0.9416667 0 NaN 92
Contig108441 12 0 8 0 0 0 4 0 0 0 -9 0 0 0 0.0930233 0 0 0 0.0930233 0 0 0 NaN 0 0.2325581 0 0.1860465 0 0.7272727 0 NaN 43
Contig10942 22 0 16 0 4 0 2 0 0 0 11 0 0.0416667 0 0.0208333 0 0.0454545 0 0.0227273 0 -0.7801219 0 -0.7098949 0 0.3958333 0 0.3645833 0 0.8695652 0 NaN 48
Contig1105 125 0 63 0 22 0 37 0 3 0 70 0 0.0585185 0 0.0977778 0 0.0606061 0 0.0969697 0 -0.3548809 0 0.0865137 0 0.4033333 0 0.3251852 0 0.7039487 0 NaN 225
Contig11113 15 0 11 0 3 0 1 0 0 0 -9 0 0.0490196 0 0.0147059 0 0.0481283 0 0.0160428 0 0.1676562 0 -0.6123711 0 0.375 0 0.3431373 0 0.8602151 0 NaN 34
Contig11363 79 0 68 0 5 0 6 0 0 0 13 0 0.0125628 0 0.0167504 0 0.0137049 0 0.0164459 0 -0.7968428 0 0.179691 0 0.3605528 0 0.3458962 0 0.9309665 0 NaN 199
Contig11393 73 0 60 0 6 0 7 0 0 0 18 0 0.0100849 0 0.0111465 0 0.0104227 0 0.0121598 0 -0.3144577 0 -0.8173354 0 0.2038217 0 0.193206 0 0.9122807 0 NaN 314
Contig11641 19 0 15 0 3 0 1 0 0 0 -9 0 0.025 0 0.0083333 0 0.0272727 0 0.0090909 0 -0.7544498 0 -0.6123711 0 0.2833333 0 0.2666667 0 0.9014084 0 NaN 60
Contig11804 6 0 6 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1935484 0 0.1935484 0 1 0 NaN 31
Contig11999 20 0 17 0 3 0 0 0 0 0 -9 0 0.0319149 0 0 0 0.0348162 0 0 0 -0.7544498 0 0 0 0.3882979 0 0.3723404 0 0.9302326 0 NaN 47
Contig12024 54 0 37 0 6 0 11 0 0 0 20 0 0.0269231 0 0.0448718 0 0.0251748 0 0.0461538 0 0.6738391 0 -0.2791348 0 0.3461539 0 0.3102564 0 0.8316151 0 NaN 130
Contig1204 115 0 100 0 4 0 11 0 0 0 27 0 0.0081871 0 0.0204678 0 0.0076555 0 0.0210526 0 0.6501026 0 -0.2791348 0 0.3798245 0 0.3654971 0 0.9358038 0 NaN 285
Contig1205 7 0 5 0 2 0 0 0 0 0 -9 0 0.0344828 0 0 0 0.0376176 0 0 0 -0.7098949 0 0 0 0.2068966 0 0.1896552 0 0.8627451 0 NaN 29
Contig1211 128 0 102 0 20 0 6 0 0 0 37 0 0.0323383 0 0.0089552 0 0.0325645 0 0.0097693 0 -0.0711905 0 -0.8086057 0 0.3350746 0 0.3144279 0 0.896931 0 NaN 335
Contig12119 7 0 7 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.28 0 0.28 0 1 0 NaN 25
Contig12141 4 0 2 0 0 0 2 0 0 0 -9 0 0 0 0.0648148 0 0 0 0.0606061 0 0 0 0.5915791 0 0.1527778 0 0.1203704 0 0.6797385 0 NaN 18
Contig12163 10 0 6 0 0 0 4 0 0 0 -9 0 0 0 0.0444444 0 0 0 0.0363636 0 0 0 2.0803261 0 0.1333333 0 0.1111111 0 0.7407407 0 NaN 60
Contig12211 39 0 36 0 0 0 3 0 0 0 -9 0 0 0 0.0120968 0 0 0 0.0131965 0 0 0 -0.7544498 0 0.3004032 0 0.2943549 0 0.9652892 0 NaN 124
Contig12213 47 0 41 0 5 0 1 0 0 0 13 0 0.0161616 0 0.0030303 0 0.0165289 0 0.0033058 0 -0.2124918 0 -0.6123716 0 0.2590909 0 0.2494949 0 0.936937 0 NaN 165
Contig12236 95 0 84 0 9 0 2 0 0 0 21 0 0.0160044 0 0.0038631 0 0.0162553 0 0.0036123 0 -0.153597 0 0.5915791 0 0.2913907 0 0.2814569 0 0.9418283 0 NaN 302
Contig12269 64 0 44 0 8 0 11 0 1 0 25 0 0.0315315 0 0.0427928 0 0.0331695 0 0.044226 0 -0.4915121 0 -0.3268444 0 0.3429054 0 0.3057432 0 0.8246014 0 NaN 148
Contig12294 29 0 28 0 0 0 1 0 0 0 -9 0 0 0 0.0078125 0 0 0 0.0085227 0 0 0 -0.6123711 0 0.4414062 0 0.4375 0 0.9846154 0 NaN 64
Contig1236 105 0 81 0 7 0 17 0 0 0 35 0 0.0176768 0 0.043771 0 0.0192837 0 0.046832 0 -0.8173348 0 -0.6671104 0 0.4608586 0 0.4301347 0 0.8888889 0 NaN 198
Contig1242 19 0 15 0 1 0 3 0 0 0 -9 0 0.0053191 0 0.0159574 0 0.0058027 0 0.0174081 0 -0.6123716 0 -0.7544498 0 0.1755319 0 0.1648936 0 0.8985507 0 NaN 94
Contig12423 27 0 21 0 2 0 4 0 0 0 10 0 0.0144928 0 0.0289855 0 0.0158103 0 0.0316206 0 -0.7098949 0 -0.7801219 0 0.3478261 0 0.326087 0 0.8955224 0 NaN 69
Contig12487 16 0 10 0 2 0 4 0 0 0 8 0 0.0253623 0 0.0543478 0 0.0237154 0 0.0474308 0 0.5915791 0 1.3652138 0 0.2717391 0 0.231884 0 0.7687688 0 NaN 46
Contig12583 6 0 6 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2222222 0 0.2222222 0 1 0 NaN 27
Contig12666 97 0 88 0 5 0 4 0 0 0 16 0 0.0233645 0 0.0186916 0 0.0233645 0 0.0186916 0 NaN 0 -Inf 0 0.432243 0 0.4112149 0 0.9287599 0 NaN 214
Contig12700 29 0 22 0 2 0 5 0 0 0 11 0 0.0144928 0 0.0458937 0 0.0158103 0 0.0395257 0 -0.7098949 0 1.5405626 0 0.3731884 0 0.3429952 0 0.8665141 0 NaN 69
Contig12765 12 0 9 0 3 0 0 0 0 0 -9 0 0.0263158 0 0 0 0.0287081 0 0 0 -0.7544506 0 0 0 0.1798246 0 0.1666667 0 0.8786128 0 NaN 57
Contig1280 35 0 24 0 6 0 5 0 0 0 17 0 0.0285714 0 0.0301587 0 0.0311688 0 0.025974 0 -0.8086064 0 1.5405635 0 0.2690476 0 0.2396825 0 0.8234492 0 NaN 105
Contig1282 42 0 36 0 3 0 3 0 0 0 11 0 0.010274 0 0.010274 0 0.011208 0 0.011208 0 -0.7544498 0 -0.7544498 0 0.2671233 0 0.2568493 0 0.9345794 0 NaN 146
Contig12883 84 0 77 0 3 0 4 0 0 0 13 0 0.005144 0 0.0061728 0 0.0050505 0 0.006734 0 0.1676562 0 -0.7801219 0 0.2469136 0 0.2412551 0 0.9605735 0 NaN 324
Contig1290 70 0 61 0 4 0 5 0 0 0 19 0 0.0140351 0 0.0140351 0 0.0114833 0 0.0143541 0 2.0803261 0 -0.212491 0 0.3421053 0 0.3280702 0 0.9303483 0 NaN 190
Contig12900 18 0 15 0 0 0 3 0 0 0 -9 0 0 0 0.01875 0 0 0 0.0204545 0 0 0 -0.7544506 0 0.203125 0 0.19375 0 0.9219331 0 NaN 80
Contig1298 33 0 31 0 2 0 0 0 0 0 -9 0 0.0073529 0 0 0 0.0080214 0 0 0 -0.7098949 0 0 0 0.2352941 0 0.2316176 0 0.972973 0 NaN 136
Contig1300 13 0 11 0 0 0 2 0 0 0 -9 0 0 0 0.0204082 0 0 0 0.0222635 0 0 0 -0.7098949 0 0.244898 0 0.2346939 0 0.9292929 0 NaN 49
Contig1306 7 0 6 0 0 0 1 0 0 0 -9 0 0 0 0.0151515 0 0 0 0.0165289 0 0 0 -0.6123711 0 0.1893939 0 0.1818182 0 0.9320388 0 NaN 33
Contig1309 25 0 16 0 0 0 8 0 1 0 6 0 0.0133333 0 0.1066667 0 0.0109091 0 0.0981818 0 1.6329898 0 0.8601455 0 0.405 0 0.345 0 0.7666667 0 NaN 50
Contig13144 12 0 11 0 0 0 0 0 1 0 -9 0 0.0098039 0 0.0130719 0 0.0106952 0 0.0106952 0 -0.6123711 0 1.6329906 0 0.2254902 0 0.2140523 0 0.9144852 0 NaN 51
Contig1317 18 0 17 0 1 0 0 0 0 0 -9 0 0.0080321 0 0 0 0.0065717 0 0 0 1.6329898 0 0 0 0.2108434 0 0.2068273 0 0.9671361 0 NaN 83
Contig1327 42 0 38 0 3 0 1 0 0 0 -9 0 0.0105634 0 0.0035211 0 0.0115237 0 0.0038412 0 -0.7544498 0 -0.6123711 0 0.278169 0 0.2711267 0 0.9565217 0 NaN 142
Contig1333 17 0 16 0 1 0 0 0 0 0 -9 0 0.0243902 0 0 0 0.0243902 0 0 0 -Inf 0 0 0 0.402439 0 0.3902439 0 0.9552239 0 NaN 41
Contig13362 61 0 55 0 5 0 1 0 0 0 11 0 0.0231884 0 0.0043478 0 0.0237154 0 0.0047431 0 -0.2124918 0 -0.6123716 0 0.4978261 0 0.484058 0 0.9525847 0 NaN 115
Contig13448 16 0 13 0 2 0 1 0 0 0 -9 0 0.0263158 0 0.0131579 0 0.0287081 0 0.0143541 0 -0.7098954 0 -0.6123716 0 0.375 0 0.3552632 0 0.9113924 0 NaN 38
Contig13671 106 0 97 0 1 0 8 0 0 0 19 0 0.0017241 0 0.0137931 0 0.0018809 0 0.015047 0 -0.6123711 0 -0.8240709 0 0.3491379 0 0.3413793 0 0.9617487 0 NaN 290
Contig14249 8 0 8 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32 0 0.32 0 1 0 NaN 25
Contig14264 39 0 37 0 1 0 1 0 0 0 -9 0 0.0044444 0 0.0033333 0 0.0036364 0 0.0036364 0 1.6329906 0 -0.6123716 0 0.2516667 0 0.2477778 0 0.9732679 0 NaN 150
Contig14265 323 0 265 0 7 0 49 0 2 0 91 0 0.0063579 0 0.0383742 0 0.0066881 0 0.0378994 0 -0.4915121 0 0.1304125 0 0.3939033 0 0.3715372 0 0.9046928 0 NaN 734
Contig14267 42 0 37 0 0 0 5 0 0 0 11 0 0 0 0.0219298 0 0 0 0.0239234 0 0 0 -0.7968428 0 0.3442982 0 0.3333333 0 0.9455677 0 NaN 114
Contig14273 125 0 93 0 26 0 6 0 0 0 37 0 0.0412844 0 0.0107034 0 0.0433695 0 0.0100083 0 -0.4957194 0 0.6738384 0 0.3180428 0 0.2920489 0 0.8652322 0 NaN 327
Contig14285 23 0 20 0 0 0 3 0 0 0 -9 0 0 0 0.0227273 0 0 0 0.0247934 0 0 0 -0.7544498 0 0.3219697 0 0.3106061 0 0.9398281 0 NaN 66
Contig14294 20 0 18 0 0 0 2 0 0 0 -9 0 0 0 0.037037 0 0 0 0.040404 0 0 0 -0.7098949 0 0.7037037 0 0.6851852 0 0.9548387 0 NaN 27
Contig14299 46 0 33 0 6 0 6 0 1 0 19 0 0.0292621 0 0.0318066 0 0.0291464 0 0.0291464 0 0.0389208 0 0.8951769 0 0.2996183 0 0.269084 0 0.8343195 0 NaN 131
Contig1430 19 0 17 0 1 0 1 0 0 0 -9 0 0.0084746 0 0.0112994 0 0.009245 0 0.009245 0 -0.6123711 0 1.6329906 0 0.309322 0 0.299435 0 0.9453735 0 NaN 59
Contig14329 16 0 13 0 2 0 1 0 0 0 -9 0 0.0153846 0 0.0076923 0 0.0167832 0 0.0083916 0 -0.7098949 0 -0.6123711 0 0.2115385 0 0.2 0 0.9082969 0 NaN 65
Contig14331 20 0 18 0 0 0 2 0 0 0 -9 0 0 0 0.03125 0 0 0 0.0340909 0 0 0 -0.7098949 0 0.609375 0 0.59375 0 0.9559748 0 NaN 32
Contig14336 70 0 49 0 13 0 6 0 2 0 27 0 0.0689655 0 0.0387931 0 0.0705329 0 0.0376176 0 -0.2259444 0 0.309028 0 0.518319 0 0.4644396 0 0.831244 0 NaN 116
Contig14408 108 0 80 0 18 0 9 0 1 0 44 0 0.0413333 0 0.02 0 0.0414545 0 0.0218182 0 -0.0299362 0 -0.8337865 0 0.363 0 0.3323333 0 0.8609672 0 NaN 250
Contig14466 17 0 14 0 2 0 1 0 0 0 -9 0 0.0238095 0 0.0119048 0 0.025974 0 0.012987 0 -0.7098949 0 -0.6123711 0 0.3630952 0 0.3452381 0 0.9169961 0 NaN 42
Contig1449 32 0 26 0 1 0 5 0 0 0 11 0 0.0061728 0 0.0349794 0 0.006734 0 0.03367 0 -0.6123711 0 0.37186 0 0.3518519 0 0.3312757 0 0.9019608 0 NaN 81
Contig1452 90 0 79 0 6 0 5 0 0 0 19 0 0.009865 0 0.0077882 0 0.0101954 0 0.0084962 0 -0.3144577 0 -0.7968428 0 0.2601246 0 0.251298 0 0.9420925 0 NaN 321
Contig1455 31 0 19 0 4 0 8 0 0 0 16 0 0.025974 0 0.0562771 0 0.0283353 0 0.0566706 0 -0.7801219 0 -0.068672 0 0.3246753 0 0.2835498 0 0.7975647 0 NaN 77
Contig14560 22 0 18 0 3 0 1 0 0 0 -9 0 0.0294118 0 0.0130719 0 0.0320856 0 0.0106952 0 -0.7544498 0 1.6329906 0 0.3970588 0 0.375817 0 0.9099901 0 NaN 51
Contig1465 45 0 39 0 0 0 6 0 0 0 9 0 0 0 0.0215827 0 0 0 0.0235448 0 0 0 -0.8086072 0 0.2913669 0 0.2805755 0 0.936937 0 NaN 139
Contig14661 34 0 17 0 10 0 7 0 0 0 18 0 0.0441176 0 0.0343137 0 0.040107 0 0.0280749 0 1.0005443 0 2.1795628 0 0.1838235 0 0.1446078 0 0.6781609 0 NaN 136
Contig14668 14 0 14 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.25 0 1 0 NaN 56
Contig14708 17 0 16 0 1 0 0 0 0 0 -9 0 0.0050505 0 0 0 0.0055096 0 0 0 -0.6123711 0 0 0 0.1641414 0 0.1616162 0 0.973384 0 NaN 99
Contig1486 37 0 29 0 6 0 2 0 0 0 13 0 0.0374532 0 0.011236 0 0.0367722 0 0.0122574 0 0.179691 0 -0.7098949 0 0.3595506 0 0.335206 0 0.8872367 0 NaN 89
Contig1490 56 0 40 0 7 0 8 0 1 0 20 0 0.0349462 0 0.0376344 0 0.0351906 0 0.0395894 0 -0.068672 0 -0.4915121 0 0.3810484 0 0.3447581 0 0.8444445 0 NaN 124
Contig1500 38 0 36 0 2 0 0 0 0 0 -9 0 0.0097087 0 0 0 0.0105914 0 0 0 -0.7098949 0 0 0 0.3543689 0 0.3495145 0 0.9762712 0 NaN 103
Contig15011 8 0 7 0 1 0 0 0 0 0 -9 0 0.0119048 0 0 0 0.012987 0 0 0 -0.6123711 0 0 0 0.172619 0 0.1666667 0 0.9411765 0 NaN 42
Contig1506 50 0 43 0 0 0 7 0 0 0 15 0 0 0 0.0366972 0 0 0 0.0350292 0 0 0 0.4670492 0 0.4220183 0 0.4036697 0 0.9263158 0 NaN 109
Contig15152 79 0 62 0 9 0 8 0 0 0 29 0 0.0271536 0 0.0243446 0 0.0275792 0 0.0245148 0 -0.153597 0 -0.068672 0 0.3918539 0 0.3661049 0 0.8904071 0 NaN 178
Contig15236 45 0 31 0 5 0 9 0 0 0 18 0 0.0235849 0 0.0487421 0 0.025729 0 0.0463122 0 -0.7968436 0 0.5222324 0 0.3584906 0 0.322327 0 0.8358818 0 NaN 106
Contig15302 83 0 72 0 4 0 7 0 0 0 22 0 0.0243902 0 0.0426829 0 0.0243902 0 0.0426829 0 -Inf 0 NaN 0 0.472561 0 0.4390244 0 0.8971963 0 NaN 164
Contig15333 8 0 8 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2352941 0 0.2352941 0 1 0 NaN 34
Contig15349 11 0 9 0 1 0 1 0 0 0 -9 0 0.0166667 0 0.0166667 0 0.0181818 0 0.0181818 0 -0.6123711 0 -0.6123711 0 0.3333333 0 0.3166667 0 0.9156626 0 NaN 30
Contig15458 20 0 14 0 3 0 3 0 0 0 10 0 0.0227273 0 0.0252525 0 0.0247934 0 0.0247934 0 -0.7544498 0 0.1676562 0 0.2462121 0 0.2222222 0 0.8410991 0 NaN 66
Contig1546 25 0 24 0 1 0 0 0 0 0 -9 0 0.0192308 0 0 0 0.020979 0 0 0 -0.6123711 0 0 0 0.9519231 0 0.9423077 0 0.9824561 0 NaN 26
Contig1556 17 0 12 0 0 0 5 0 0 0 11 0 0 0 0.0480226 0 0 0 0.046225 0 0 0 0.37186 0 0.2415254 0 0.2175141 0 0.8380952 0 NaN 59
Contig15575 6 0 4 0 1 0 1 0 0 0 -9 0 0.0238095 0 0.0238095 0 0.025974 0 0.025974 0 -0.6123711 0 -0.6123711 0 0.2142857 0 0.1904762 0 0.8205128 0 NaN 21
Contig15946 31 0 21 0 1 0 9 0 0 0 17 0 0.004902 0 0.0473856 0 0.0053476 0 0.0481283 0 -0.6123711 0 -0.153597 0 0.25 0 0.2238562 0 0.830303 0 NaN 102
Contig1604 6 0 3 0 1 0 2 0 0 0 -9 0 0.0138889 0 0.0277778 0 0.0151515 0 0.030303 0 -0.6123711 0 -0.7098949 0 0.1041667 0 0.0833333 0 0.6956522 0 NaN 36
Contig16081 11 0 10 0 0 0 1 0 0 0 -9 0 0 0 0.0215054 0 0 0 0.0175953 0 0 0 1.6329906 0 0.3387097 0 0.327957 0 0.9457364 0 NaN 31
Contig1609 17 0 11 0 3 0 3 0 0 0 10 0 0.0283019 0 0.0283019 0 0.0308748 0 0.0308748 0 -0.7544498 0 -0.7544498 0 0.2735849 0 0.245283 0 0.832 0 NaN 53
Contig161 92 0 67 0 12 0 13 0 0 0 39 0 0.0227818 0 0.0257794 0 0.0235448 0 0.0255069 0 -0.3268444 0 0.1080855 0 0.272482 0 0.2482014 0 0.8538283 0 NaN 278
Contig16160 12 0 9 0 2 0 1 0 0 0 -9 0 0.0416667 0 0.0208333 0 0.0454545 0 0.0227273 0 -0.7098949 0 -0.6123711 0 0.4270833 0 0.3958333 0 0.8786127 0 NaN 24
Contig16341 12 0 9 0 1 0 2 0 0 0 -9 0 0.015625 0 0.0364583 0 0.0170455 0 0.0340909 0 -0.6123711 0 0.5915791 0 0.3125 0 0.2864583 0 0.8627451 0 NaN 32
Contig164 14 0 13 0 1 0 0 0 0 0 -9 0 0.0084746 0 0 0 0.009245 0 0 0 -0.6123711 0 0 0 0.2245763 0 0.220339 0 0.9674419 0 NaN 59
Contig1640 112 0 77 0 23 0 12 0 0 0 45 0 0.0527426 0 0.0267229 0 0.0529344 0 0.027618 0 -0.0372643 0 -0.3268451 0 0.3976793 0 0.3579466 0 0.8373432 0 NaN 237
Contig1658 51 0 46 0 0 0 4 0 1 0 11 0 0.0036496 0 0.0182482 0 0.0039814 0 0.0199071 0 -0.6123711 0 -0.7968419 0 0.3512774 0 0.3403285 0 0.9467005 0 NaN 137
Contig1662 44 0 44 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.6111111 0 0.6111111 0 1 0 NaN 72
Contig16664 49 0 43 0 3 0 2 0 1 0 9 0 0.0186916 0 0.0140187 0 0.0203908 0 0.0152931 0 -0.7801223 0 -0.7544498 0 0.4193925 0 0.4030374 0 0.9336942 0 NaN 107
Contig16707 44 0 39 0 3 0 2 0 0 0 9 0 0.0132743 0 0.0088496 0 0.0144811 0 0.0096541 0 -0.7544492 0 -0.7098949 0 0.3606195 0 0.3495575 0 0.9475262 0 NaN 113
Contig1677 60 0 47 0 10 0 3 0 0 0 19 0 0.0385488 0 0.0113379 0 0.0371058 0 0.0111317 0 0.3891004 0 0.1676562 0 0.3537415 0 0.3287982 0 0.8828006 0 NaN 147
Contig1679 44 0 40 0 3 0 1 0 0 0 -9 0 0.011811 0 0.0052493 0 0.0128848 0 0.0042949 0 -0.7544492 0 1.6329906 0 0.3287401 0 0.32021 0 0.9554576 0 NaN 127
Contig16822 10 0 10 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2857143 0 0.2857143 0 1 0 NaN 35
Contig169 80 0 62 0 11 0 7 0 0 0 33 0 0.0322284 0 0.0202578 0 0.0331492 0 0.0210949 0 -0.2791348 0 -0.389207 0 0.3798343 0 0.3535912 0 0.8850476 0 NaN 181
Contig16993 27 0 24 0 3 0 0 0 0 0 -9 0 0.04 0 0 0 0.04 0 0 0 NaN 0 0 0 0.34 0 0.32 0 0.9142857 0 NaN 75
Contig1708 53 0 42 0 10 0 1 0 0 0 20 0 0.0367965 0 0.0032468 0 0.0354191 0 0.0035419 0 0.3891004 0 -0.6123711 0 0.3068182 0 0.2867965 0 0.8911307 0 NaN 154
Contig1710 42 0 37 0 3 0 2 0 0 0 9 0 0.0116279 0 0.0077519 0 0.012685 0 0.0084567 0 -0.7544492 0 -0.7098949 0 0.3120155 0 0.3023256 0 0.9468892 0 NaN 129
Contig17173 47 0 40 0 1 0 6 0 0 0 11 0 0.0040323 0 0.0295699 0 0.0043988 0 0.026393 0 -0.6123711 0 1.1679878 0 0.3447581 0 0.327957 0 0.9177245 0 NaN 124
Contig1721 22 0 21 0 1 0 0 0 0 0 -9 0 0.0238095 0 0 0 0.0238095 0 0 0 NaN 0 0 0 0.5119048 0 0.5 0 0.9655172 0 NaN 42
Contig17238 38 0 35 0 1 0 2 0 0 0 -9 0 0.010101 0 0.020202 0 0.010101 0 0.020202 0 NaN 0 NaN 0 0.3686869 0 0.3535354 0 0.9395973 0 NaN 99
Contig1731 21 0 20 0 1 0 0 0 0 0 -9 0 0.0084388 0 0 0 0.0069045 0 0 0 1.6329906 0 0 0 0.2594937 0 0.2552743 0 0.9718875 0 NaN 79
Contig1735 9 0 7 0 0 0 2 0 0 0 -9 0 0 0 0.0196078 0 0 0 0.0213904 0 0 0 -0.7098949 0 0.1470588 0 0.1372549 0 0.8888889 0 NaN 51
Contig17360 36 0 33 0 0 0 3 0 0 0 -9 0 0 0 0.0104895 0 0 0 0.0114431 0 0 0 -0.7544492 0 0.243007 0 0.2377622 0 0.9628319 0 NaN 143
Contig17418 12 0 11 0 1 0 0 0 0 0 -9 0 0.0068493 0 0 0 0.007472 0 0 0 -0.6123711 0 0 0 0.1541096 0 0.1506849 0 0.9617487 0 NaN 73
Contig1748 30 0 27 0 1 0 2 0 0 0 -9 0 0.0104167 0 0.0243056 0 0.0113636 0 0.0227273 0 -0.6123711 0 0.5915791 0 0.5833333 0 0.5659722 0 0.9490539 0 NaN 48
Contig1761 55 0 38 0 9 0 8 0 0 0 25 0 0.0307018 0 0.0274123 0 0.0322967 0 0.0287081 0 -0.4915121 0 -0.446372 0 0.287829 0 0.2587719 0 0.835768 0 NaN 152
Contig17675 43 0 39 0 0 0 4 0 0 0 -9 0 0 0 0.0145985 0 0 0 0.0159257 0 0 0 -0.7801219 0 0.2956204 0 0.2883212 0 0.9575757 0 NaN 137
Contig1769 7 0 4 0 1 0 2 0 0 0 -9 0 0.0217391 0 0.0434783 0 0.0237154 0 0.0474308 0 -0.6123711 0 -0.7098949 0 0.2065217 0 0.173913 0 0.7529412 0 NaN 23
Contig17721 31 0 30 0 0 0 1 0 0 0 -9 0 0 0 0.0072464 0 0 0 0.0079051 0 0 0 -0.6123711 0 0.4384058 0 0.4347826 0 0.9856263 0 NaN 69
