dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig10803 8 0 6 0 1 0 1 0 0 0 -9 0 0.0075758 0 0.0075758 0 0.0082645 0 0.0082645 0 -0.6123711 0 -0.6123711 0 0.1060606 0 0.0984849 0 0.8813559 0 NaN 66
Contig108063 6 0 4 0 0 0 2 0 0 0 -9 0 0 0 0.0376344 0 0 0 0.0351906 0 0 0 0.5915791 0 0.1532258 0 0.1344086 0 0.8032129 0 NaN 31
Contig10824 21 0 20 0 1 0 0 0 0 0 -9 0 0.0042373 0 0 0 0.0046225 0 0 0 -0.6123711 0 0 0 0.1716102 0 0.1694915 0 0.9785933 0 NaN 118
Contig10836 25 0 9 0 4 0 10 0 2 0 13 0 0.0394265 0 0.0716846 0 0.0351906 0 0.0703812 0 1.1679878 0 0.1867692 0 0.1626344 0 0.1070788 0 0.5241228 0 NaN 93
Contig10837 30 0 20 0 1 0 9 0 0 0 15 0 0.0038168 0 0.0368957 0 0.0041638 0 0.037474 0 -0.6123711 0 -0.153597 0 0.1870229 0 0.1666667 0 0.8238994 0 NaN 131
Contig10880 6 0 3 0 2 0 1 0 0 0 -9 0 0.0157658 0 0.0067568 0 0.014742 0 0.007371 0 0.5915791 0 -0.6123716 0 0.0540541 0 0.0427928 0 0.6846847 0 NaN 74
Contig1089 7 0 4 0 0 0 3 0 0 0 -9 0 0 0 0.042735 0 0 0 0.041958 0 0 0 0.1676562 0 0.1282051 0 0.1068376 0 0.7407407 0 NaN 39
Contig10895 17 0 7 0 6 0 4 0 0 0 8 0 0.066092 0 0.0431034 0 0.0564263 0 0.0376176 0 1.6621366 0 1.3652128 0 0.2068966 0 0.1522989 0 0.6144928 0 NaN 58
Contig10911 22 0 13 0 4 0 5 0 0 0 13 0 0.0136054 0 0.0170068 0 0.0148423 0 0.0185529 0 -0.7801219 0 -0.7968428 0 0.1241497 0 0.1088435 0 0.8025078 0 NaN 147
Contig10921 7 0 4 0 2 0 1 0 0 0 -9 0 0.0125448 0 0.0071685 0 0.0117302 0 0.0058651 0 0.59158 0 1.6329906 0 0.061828 0 0.0519713 0 0.7508091 0 NaN 93
Contig10954 12 0 6 0 5 0 1 0 0 0 6 0 0.0708333 0 0.0125 0 0.0681818 0 0.0136364 0 0.37186 0 -0.6123711 0 0.225 0 0.1833333 0 0.7154471 0 NaN 40
Contig10968 4 0 3 0 1 0 0 0 0 0 -9 0 0.0289855 0 0 0 0.0237154 0 0 0 1.6329906 0 0 0 0.1521739 0 0.1376812 0 0.8444445 0 NaN 23
Contig10973 22 0 14 0 1 0 7 0 0 0 8 0 0.0076923 0 0.0564103 0 0.0083916 0 0.0587413 0 -0.6123711 0 -0.389207 0 0.2653846 0 0.2333333 0 0.8062015 0 NaN 65
Contig10979 15 0 8 0 3 0 4 0 0 0 8 0 0.0320513 0 0.0384615 0 0.0314685 0 0.041958 0 0.1676562 0 -0.7801219 0 0.2019231 0 0.1666667 0 0.7298245 0 NaN 52
Contig109845 3 0 1 0 1 0 1 0 0 0 -9 0 0.0147059 0 0.0147059 0 0.0160428 0 0.0160428 0 -0.6123711 0 -0.6123711 0 0.0588235 0 0.0441176 0 0.631579 0 NaN 34
Contig10985 16 0 5 0 2 0 8 0 1 0 6 0 0.0340909 0 0.1098485 0 0.0371901 0 0.1115702 0 -0.7544498 0 -0.153597 0 0.2329545 0 0.1609848 0 0.5610561 0 NaN 44
Contig10988 47 0 40 0 2 0 5 0 0 0 13 0 0.004717 0 0.0141509 0 0.0051458 0 0.0128645 0 -0.7098949 0 0.9562117 0 0.2075472 0 0.1981132 0 0.9230769 0 NaN 212
Contig11006 24 0 20 0 3 0 1 0 0 0 -9 0 0.0189873 0 0.0063291 0 0.0207135 0 0.0069045 0 -0.7544506 0 -0.6123716 0 0.278481 0 0.2658228 0 0.9230769 0 NaN 79
Contig1103 12 0 9 0 1 0 2 0 0 0 -9 0 0.0096154 0 0.0192308 0 0.0104895 0 0.020979 0 -0.6123711 0 -0.7098949 0 0.1875 0 0.1730769 0 0.8727273 0 NaN 52
Contig11031 17 0 13 0 2 0 2 0 0 0 -9 0 0.0177778 0 0.0155556 0 0.0145455 0 0.0145455 0 1.893054 0 0.59158 0 0.1966667 0 0.18 0 0.8605577 0 NaN 75
Contig11035 17 0 13 0 0 0 4 0 0 0 -9 0 0 0 0.0217391 0 0 0 0.0237154 0 0 0 -0.7801219 0 0.1576087 0 0.1467391 0 0.8852459 0 NaN 92
Contig11065 9 0 6 0 1 0 2 0 0 0 -9 0 0.0080321 0 0.0120482 0 0.0065717 0 0.0131435 0 1.6329898 0 -0.7098954 0 0.0843373 0 0.0742972 0 0.8087432 0 NaN 83
Contig110732 7 0 5 0 1 0 1 0 0 0 -9 0 0.0111111 0 0.0111111 0 0.0121212 0 0.0121212 0 -0.6123711 0 -0.6123711 0 0.1222222 0 0.1111111 0 0.8510638 0 NaN 45
Contig11076 20 0 13 0 2 0 5 0 0 0 11 0 0.0123457 0 0.0329218 0 0.013468 0 0.03367 0 -0.7098949 0 -0.2124918 0 0.1975309 0 0.1748971 0 0.8153477 0 NaN 81
Contig11081 27 0 19 0 0 0 8 0 0 0 8 0 0 0 0.0235507 0 0 0 0.0237154 0 0 0 -0.068672 0 0.1195652 0 0.1077899 0 0.8395061 0 NaN 184
Contig11099 19 0 16 0 2 0 1 0 0 0 -9 0 0.0102041 0 0.005102 0 0.0111317 0 0.0055659 0 -0.7098949 0 -0.6123711 0 0.1760204 0 0.1683674 0 0.9263158 0 NaN 98
Contig11102 5 0 3 0 2 0 0 0 0 0 -9 0 0.031746 0 0 0 0.025974 0 0 0 1.893054 0 0 0 0.0952381 0 0.0793651 0 0.7407407 0 NaN 42
Contig11104 22 0 13 0 5 0 4 0 0 0 12 0 0.0154321 0 0.0123457 0 0.016835 0 0.013468 0 -0.7968436 0 -0.7801219 0 0.1033951 0 0.0895062 0 0.7864407 0 NaN 162
Contig11137 13 0 6 0 1 0 6 0 0 0 6 0 0.0064103 0 0.042735 0 0.006993 0 0.041958 0 -0.6123711 0 0.179691 0 0.1121795 0 0.0876068 0 0.6707566 0 NaN 78
Contig11148 13 0 10 0 1 0 2 0 0 0 -9 0 0.0074627 0 0.0149254 0 0.0081411 0 0.0162822 0 -0.6123711 0 -0.7098949 0 0.1679104 0 0.1567164 0 0.8888889 0 NaN 67
Contig11183 11 0 5 0 2 0 4 0 0 0 6 0 0.0285714 0 0.0666667 0 0.0311688 0 0.0623377 0 -0.7098949 0 0.6501026 0 0.2285714 0 0.1809524 0 0.6846847 0 NaN 35
Contig11188 19 0 14 0 4 0 1 0 0 0 3 0 0.0322581 0 0.0107527 0 0.0351906 0 0.0087977 0 -0.7801219 0 1.6329906 0 0.2580645 0 0.2365591 0 0.8627451 0 NaN 62
Contig11196 24 0 14 0 4 0 6 0 0 0 12 0 0.01566 0 0.0201342 0 0.0146431 0 0.0219646 0 0.6501026 0 -0.8086072 0 0.1174497 0 0.0995526 0 0.7606838 0 NaN 149
Contig11211 42 0 16 0 10 0 16 0 0 0 21 0 0.0364238 0 0.0607064 0 0.0361228 0 0.0577965 0 0.0833798 0 0.5129544 0 0.1788079 0 0.1302428 0 0.6051282 0 NaN 151
Contig11223 33 0 26 0 0 0 7 0 0 0 12 0 0 0 0.0198618 0 0 0 0.0197833 0 0 0 0.0389208 0 0.1463731 0 0.1364422 0 0.8870175 0 NaN 193
Contig11245 5 0 3 0 0 0 2 0 0 0 -9 0 0 0 0.0333333 0 0 0 0.0311688 0 0 0 0.59158 0 0.1071429 0 0.0904762 0 0.7562189 0 NaN 35
Contig11278 18 0 11 0 1 0 6 0 0 0 12 0 0.0060241 0 0.0441767 0 0.0065717 0 0.0394305 0 -0.6123716 0 1.1679878 0 0.1656626 0 0.1405622 0 0.7619048 0 NaN 83
Contig11306 23 0 21 0 1 0 1 0 0 0 -9 0 0.0044643 0 0.0044643 0 0.0048701 0 0.0048701 0 -0.6123711 0 -0.6123711 0 0.1964286 0 0.1919643 0 0.9608939 0 NaN 112
Contig11320 45 0 37 0 2 0 6 0 0 0 12 0 0.005291 0 0.0167548 0 0.005772 0 0.017316 0 -0.7098949 0 -0.3144584 0 0.2103175 0 0.1992945 0 0.9117499 0 NaN 189
Contig11394 5 0 2 0 0 0 3 0 0 0 -9 0 0 0 0.0454545 0 0 0 0.0495868 0 0 0 -0.7544498 0 0.0833333 0 0.0606061 0 0.6037736 0 NaN 33
Contig11407 13 0 7 0 1 0 5 0 0 0 8 0 0.0151515 0 0.0719697 0 0.0123967 0 0.0619835 0 1.6329906 0 1.5405626 0 0.2329545 0 0.1893939 0 0.7130125 0 NaN 44
Contig11437 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0217391 0 0 0 0.0237154 0 0 0 -0.6123711 0 0.0543478 0 0.0434783 0 0.6956522 0 NaN 23
Contig11439 11 0 10 0 1 0 0 0 0 0 -9 0 0.0054348 0 0 0 0.0059289 0 0 0 -0.6123711 0 0 0 0.1168478 0 0.1141304 0 0.96 0 NaN 92
Contig11447 21 0 15 0 4 0 2 0 0 0 11 0 0.0266667 0 0.0133333 0 0.0290909 0 0.0145455 0 -0.7801223 0 -0.7098954 0 0.2266667 0 0.2066667 0 0.8551724 0 NaN 75
Contig11471 22 0 14 0 4 0 4 0 0 0 12 0 0.0162602 0 0.0162602 0 0.0177384 0 0.0177384 0 -0.7801223 0 -0.7801223 0 0.1422764 0 0.1260163 0 0.8157895 0 NaN 123
Contig11474 17 0 10 0 5 0 2 0 0 0 10 0 0.0520833 0 0.0208333 0 0.0568182 0 0.0227273 0 -0.7968428 0 -0.7098949 0 0.2760417 0 0.2395833 0 0.7896996 0 NaN 48
Contig11477 35 0 15 0 7 0 13 0 0 0 16 0 0.0251142 0 0.0456621 0 0.0261519 0 0.0485679 0 -0.389207 0 -0.6052782 0 0.1506849 0 0.1152968 0 0.6505636 0 NaN 146
Contig11529 9 0 7 0 0 0 2 0 0 0 -9 0 0 0 0.0188679 0 0 0 0.0205832 0 0 0 -0.7098949 0 0.1509434 0 0.1415094 0 0.8955224 0 NaN 53
Contig11535 17 0 9 0 3 0 5 0 0 0 11 0 0.0297619 0 0.047619 0 0.0292208 0 0.0487013 0 0.1676555 0 -0.212491 0 0.2142857 0 0.1755952 0 0.7217125 0 NaN 56
Contig11588 13 0 7 0 3 0 3 0 0 0 5 0 0.025 0 0.025 0 0.0272727 0 0.0272727 0 -0.7544498 0 -0.7544498 0 0.175 0 0.15 0 0.7741935 0 NaN 60
Contig1159 33 0 14 0 8 0 11 0 0 0 17 0 0.0433333 0 0.0566667 0 0.0436364 0 0.06 0 -0.068672 0 -0.5582699 0 0.205 0 0.155 0 0.6391752 0 NaN 100
Contig11600 26 0 20 0 5 0 1 0 0 0 11 0 0.0255102 0 0.0068027 0 0.0278293 0 0.0055659 0 -0.7968428 0 1.6329898 0 0.2372449 0 0.2210884 0 0.8866155 0 NaN 98
Contig11603 31 0 20 0 4 0 7 0 0 0 12 0 0.0180879 0 0.0361757 0 0.0169133 0 0.0295983 0 0.6501015 0 2.1795614 0 0.1937985 0 0.1666667 0 0.7782806 0 NaN 129
Contig11605 18 0 15 0 1 0 2 0 0 0 -9 0 0.0058824 0 0.0137255 0 0.0064171 0 0.0128342 0 -0.6123711 0 0.5915791 0 0.1941177 0 0.1843137 0 0.9148418 0 NaN 85
Contig11692 43 0 33 0 1 0 9 0 0 0 13 0 0.003012 0 0.0271084 0 0.0032859 0 0.0295728 0 -0.6123716 0 -0.8294262 0 0.2289157 0 0.2138554 0 0.8902822 0 NaN 166
Contig11701 8 0 6 0 0 0 2 0 0 0 -9 0 0 0 0.034188 0 0 0 0.027972 0 0 0 1.893054 0 0.1794872 0 0.1623932 0 0.8444445 0 NaN 39
Contig11727 7 0 3 0 2 0 2 0 0 0 -9 0 0.0353535 0 0.0353535 0 0.0330579 0 0.0330579 0 0.59158 0 0.59158 0 0.1363636 0 0.1010101 0 0.620155 0 NaN 33
Contig11738 12 0 6 0 4 0 2 0 0 0 9 0 0.0492424 0 0.0227273 0 0.0495868 0 0.0247934 0 -0.0650107 0 -0.7098949 0 0.1875 0 0.1515152 0 0.7064018 0 NaN 44
Contig11767 42 0 17 0 10 0 15 0 0 0 23 0 0.0496795 0 0.0769231 0 0.0524476 0 0.0786713 0 -0.5280641 0 -0.2259444 0 0.2524039 0 0.1891026 0 0.6305946 0 NaN 104
Contig11780 9 0 5 0 0 0 3 0 1 0 -9 0 0.0108696 0 0.0471014 0 0.0118577 0 0.0474308 0 -0.6123711 0 -0.0650096 0 0.138587 0 0.1096014 0 0.6836158 0 NaN 46
Contig11788 33 0 25 0 3 0 5 0 0 0 13 0 0.007732 0 0.0137457 0 0.0084349 0 0.0140581 0 -0.7544498 0 -0.2124918 0 0.1481959 0 0.137457 0 0.8797251 0 NaN 194
Contig118 38 0 31 0 3 0 4 0 0 0 13 0 0.012931 0 0.0172414 0 0.0141066 0 0.0188088 0 -0.7544498 0 -0.7801219 0 0.2952586 0 0.2801724 0 0.913884 0 NaN 116
Contig11815 14 0 7 0 5 0 2 0 0 0 10 0 0.0203252 0 0.0108401 0 0.0221729 0 0.0088692 0 -0.7968419 0 1.8930532 0 0.0792683 0 0.0636856 0 0.7001862 0 NaN 123
Contig11816 17 0 12 0 3 0 2 0 0 0 10 0 0.01875 0 0.0145833 0 0.0204545 0 0.0136364 0 -0.7544506 0 0.5915791 0 0.175 0 0.1583333 0 0.8444445 0 NaN 80
Contig11833 11 0 10 0 1 0 0 0 0 0 -9 0 0.0070922 0 0 0 0.0058027 0 0 0 1.6329898 0 0 0 0.1117021 0 0.108156 0 0.9457364 0 NaN 94
Contig1186 8 0 4 0 2 0 2 0 0 0 -9 0 0.0149254 0 0.0199005 0 0.0162822 0 0.0162822 0 -0.7098949 0 1.8930532 0 0.0895522 0 0.0721393 0 0.7030303 0 NaN 67
Contig11872 7 0 5 0 2 0 0 0 0 0 -9 0 0.0222222 0 0 0 0.0242424 0 0 0 -0.7098949 0 0 0 0.1222222 0 0.1111111 0 0.8510638 0 NaN 45
Contig1189 4 0 3 0 0 0 1 0 0 0 -9 0 0 0 0.0263158 0 0 0 0.0287081 0 0 0 -0.6123716 0 0.1710526 0 0.1578947 0 0.8727273 0 NaN 19
Contig119044 14 0 10 0 1 0 3 0 0 0 -9 0 0.009434 0 0.0314465 0 0.0102916 0 0.0308748 0 -0.6123711 0 0.1676562 0 0.2216981 0 0.2012579 0 0.8490879 0 NaN 53
Contig11905 12 0 7 0 0 0 5 0 0 0 7 0 0 0 0.0961538 0 0 0 0.0961538 0 0 0 NaN 0 0.1826923 0 0.1346154 0 0.6511628 0 NaN 52
Contig11906 41 0 23 0 5 0 12 0 1 0 21 0 0.0227818 0 0.0479616 0 0.0235448 0 0.0510137 0 -0.3144577 0 -0.6052782 0 0.2059353 0 0.1705635 0 0.7337202 0 NaN 139
Contig11919 30 0 13 0 4 0 13 0 0 0 16 0 0.0178571 0 0.0639881 0 0.0194805 0 0.0633117 0 -0.7801219 0 0.1080862 0 0.171875 0 0.1309524 0 0.6464646 0 NaN 112
Contig11926 17 0 13 0 1 0 3 0 0 0 -9 0 0.0104167 0 0.0234375 0 0.0085227 0 0.0255682 0 1.6329906 0 -0.7544498 0 0.2304688 0 0.2135417 0 0.8781794 0 NaN 64
Contig11998 5 0 3 0 1 0 1 0 0 0 -9 0 0.0238095 0 0.0178571 0 0.0194805 0 0.0194805 0 1.6329906 0 -0.6123711 0 0.1339286 0 0.1130952 0 0.7562189 0 NaN 28
Contig1200 34 0 14 0 3 0 17 0 0 0 21 0 0.0139949 0 0.0712468 0 0.0124913 0 0.0707842 0 1.089761 0 0.066711 0 0.1736641 0 0.1310433 0 0.6372777 0 NaN 131
Contig12009 6 0 6 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1463415 0 0.1463415 0 1 0 NaN 41
Contig12012 18 0 7 0 4 0 7 0 0 0 9 0 0.0192308 0 0.0336538 0 0.020979 0 0.0367133 0 -0.7801219 0 -0.817336 0 0.0985577 0 0.0721154 0 0.6091371 0 NaN 104
Contig12022 10 0 4 0 2 0 4 0 0 0 -9 0 0.0204082 0 0.047619 0 0.0222635 0 0.0445269 0 -0.7098949 0 0.6501026 0 0.122449 0 0.0884354 0 0.5977011 0 NaN 49
Contig12039 8 0 6 0 1 0 1 0 0 0 -9 0 0.009434 0 0.009434 0 0.0102916 0 0.0102916 0 -0.6123711 0 -0.6123711 0 0.1320755 0 0.1226415 0 0.8813559 0 NaN 53
Contig1204 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1052632 0 0.1052632 0 1 0 NaN 38
Contig12060 11 0 8 0 1 0 2 0 0 0 -9 0 0.0071429 0 0.0142857 0 0.0077922 0 0.0155844 0 -0.6123711 0 -0.7098949 0 0.1321429 0 0.1214286 0 0.8662421 0 NaN 70
Contig12080 16 0 5 0 4 0 7 0 0 0 9 0 0.0423729 0 0.059322 0 0.03698 0 0.0647149 0 1.3652138 0 -0.8173354 0 0.161017 0 0.1101695 0 0.5531915 0 NaN 59
Contig12090 11 0 7 0 1 0 3 0 0 0 -9 0 0.0138889 0 0.0416667 0 0.0151515 0 0.0454545 0 -0.6123711 0 -0.7544498 0 0.2222222 0 0.1944444 0 0.8 0 NaN 36
Contig12118 19 0 7 0 0 0 12 0 0 0 10 0 0 0 0.0477941 0 0 0 0.0481283 0 0 0 -0.070038 0 0.09375 0 0.0698529 0 0.6255144 0 NaN 136
Contig12128 54 0 51 0 0 0 3 0 0 0 -9 0 0 0 0.0090759 0 0 0 0.0081008 0 0 0 1.089761 0 0.2611386 0 0.2566007 0 0.9699805 0 NaN 202
Contig12133 31 0 31 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 NaN 31
Contig12148 34 0 12 0 9 0 12 0 1 0 18 0 0.0544554 0 0.0693069 0 0.0540054 0 0.070207 0 0.0833789 0 -0.1297024 0 0.2190594 0 0.1571782 0 0.5920746 0 NaN 101
Contig12149 13 0 5 0 1 0 7 0 0 0 6 0 0.0112994 0 0.0677966 0 0.009245 0 0.0647149 0 1.6329906 0 0.4670492 0 0.1355932 0 0.0960452 0 0.5811965 0 NaN 59
Contig12167 63 0 34 0 8 0 21 0 0 0 35 0 0.0209177 0 0.0465587 0 0.0176665 0 0.0463747 0 1.8198235 0 0.0407293 0 0.1821862 0 0.148448 0 0.7154471 0 NaN 247
Contig12183 20 0 14 0 2 0 2 0 2 0 8 0 0.0155039 0 0.0180879 0 0.0169133 0 0.0169133 0 -0.7801219 0 0.6501015 0 0.125969 0 0.1091731 0 0.7878788 0 NaN 129
Contig12212 16 0 11 0 2 0 3 0 0 0 8 0 0.0128205 0 0.0192308 0 0.013986 0 0.020979 0 -0.7098949 0 -0.7544498 0 0.1698718 0 0.1538461 0 0.8458149 0 NaN 78
Contig12246 16 0 12 0 0 0 4 0 0 0 -9 0 0 0 0.0204678 0 0 0 0.0191388 0 0 0 0.6501015 0 0.1184211 0 0.1081871 0 0.857971 0 NaN 114
Contig12249 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1666667 0 0.1666667 0 1 0 NaN 24
Contig12259 29 0 17 0 0 0 12 0 0 0 13 0 0 0 0.0585586 0 0 0 0.0589681 0 0 0 -0.070038 0 0.204955 0 0.1756757 0 0.7741936 0 NaN 111
Contig12261 35 0 21 0 3 0 11 0 0 0 13 0 0.0193798 0 0.0678295 0 0.0190275 0 0.0697674 0 0.1676555 0 -0.2791356 0 0.3052326 0 0.2616279 0 0.7741935 0 NaN 86
Contig12276 3 0 3 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0967742 0 0.0967742 0 1 0 NaN 31
Contig12289 52 0 12 0 8 0 31 0 1 0 15 0 0.0299625 0 0.093633 0 0.0275792 0 0.0980592 0 0.8601465 0 -0.467126 0 0.1551966 0 0.0933989 0 0.4634146 0 NaN 178
