dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig113470 5 0 4 0 0 0 1 0 0 0 -9 0 0 0 0.0106383 0 0 0 0.0116054 0 0 0 -0.6123716 0 0.0904255 0 0.0851064 0 0.9014084 0 NaN 47
Contig114571 4 0 0 0 3 0 1 0 0 0 -9 0 0.0357143 0 0.0119048 0 0.038961 0 0.012987 0 -0.7544492 0 -0.6123711 0 0.0238095 0 0 0 0 0 NaN 42
Contig119083 5 0 1 0 3 0 1 0 0 0 -9 0 0.0128205 0 0.0042735 0 0.013986 0 0.004662 0 -0.7544498 0 -0.6123711 0 0.017094 0 0.008547 0 0.3636363 0 NaN 117
Contig119330 7 0 7 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714286 0 0.0714286 0 1 0 NaN 98
Contig119739 3 0 1 0 1 0 1 0 0 0 -9 0 0.0185185 0 0.0185185 0 0.020202 0 0.020202 0 -0.6123711 0 -0.6123711 0 0.0925926 0 0.0740741 0 0.6956522 0 NaN 27
Contig123106 6 0 3 0 1 0 2 0 0 0 -9 0 0.0116279 0 0.0271318 0 0.012685 0 0.02537 0 -0.6123703 0 0.5915791 0 0.1046512 0 0.0852713 0 0.7154471 0 NaN 43
Contig123730 10 0 3 0 2 0 5 0 0 0 -9 0 0.0175439 0 0.0467836 0 0.0191388 0 0.0478469 0 -0.7098949 0 -0.212491 0 0.0964912 0 0.0643275 0 0.5333333 0 NaN 57
Contig124255 8 0 6 0 0 0 2 0 0 0 -9 0 0 0 0.030303 0 0 0 0.0330579 0 0 0 -0.7098949 0 0.2121212 0 0.1969697 0 0.8813559 0 NaN 33
Contig124833 11 0 10 0 1 0 0 0 0 0 -9 0 0.0096154 0 0 0 0.0104895 0 0 0 -0.6123711 0 0 0 0.2067308 0 0.2019231 0 0.96 0 NaN 52
Contig125560 7 0 3 0 1 0 3 0 0 0 -9 0 0.0089286 0 0.0327381 0 0.0097403 0 0.0292208 0 -0.6123711 0 1.089761 0 0.0803571 0 0.0595238 0 0.620155 0 NaN 56
Contig131027 3 0 3 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03 0 0.03 0 1 0 NaN 100
Contig131180 2 0 1 0 1 0 0 0 0 0 -9 0 0.0166667 0 0 0 0.0181818 0 0 0 -0.6123711 0 0 0 0.0416667 0 0.0333333 0 0.6956522 0 NaN 30
Contig131439 18 0 8 0 9 0 0 0 1 0 7 0 0.0480769 0 0.0048077 0 0.0524476 0 0.0052448 0 -0.8337865 0 -0.6123711 0 0.1310096 0 0.1045673 0 0.6932271 0 NaN 104
Contig131995 12 0 5 0 4 0 2 0 1 0 9 0 0.0294118 0 0.0176471 0 0.0320856 0 0.0192513 0 -0.7968428 0 -0.7544492 0 0.0897059 0 0.0661765 0 0.6164383 0 NaN 85
Contig13445 16 0 12 0 3 0 1 0 0 0 -9 0 0.0194805 0 0.0064935 0 0.0212515 0 0.0070838 0 -0.7544498 0 -0.6123711 0 0.1818182 0 0.1688312 0 0.8813559 0 NaN 77
Contig135104 5 0 2 0 2 0 1 0 0 0 -9 0 0.0217391 0 0.0144928 0 0.0237154 0 0.0118577 0 -0.7098949 0 1.6329906 0 0.0652174 0 0.0471014 0 0.5977011 0 NaN 46
Contig135459 8 0 3 0 1 0 4 0 0 0 -9 0 0.0019157 0 0.0083014 0 0.0020899 0 0.0083595 0 -0.6123711 0 -0.0650107 0 0.0191571 0 0.0140485 0 0.6111111 0 NaN 261
Contig136063 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0178571 0 0 0 0.0194805 0 0 0 -0.6123711 0 0.0625 0 0.0535714 0 0.7741935 0 NaN 28
Contig137291 2 0 1 0 1 0 0 0 0 0 -9 0 0.0135135 0 0 0 0.014742 0 0 0 -0.6123716 0 0 0 0.0337838 0 0.027027 0 0.6956522 0 NaN 37
Contig138487 24 0 12 0 2 0 10 0 0 0 8 0 0.0068226 0 0.0292398 0 0.0063796 0 0.0318979 0 0.5915791 0 -0.8337865 0 0.1067251 0 0.088694 0 0.7375886 0 NaN 171
Contig13882 12 0 6 0 4 0 2 0 0 0 5 0 0.0206186 0 0.0103093 0 0.022493 0 0.0112465 0 -0.7801223 0 -0.7098954 0 0.0876289 0 0.0721649 0 0.7272727 0 NaN 97
Contig139310 11 0 3 0 2 0 6 0 0 0 -9 0 0.0089744 0 0.0230769 0 0.0083916 0 0.0251748 0 0.59158 0 -0.8086064 0 0.0557692 0 0.0397436 0 0.5862884 0 NaN 130
Contig139867 13 0 9 0 3 0 1 0 0 0 -9 0 0.0132743 0 0.0044248 0 0.0144811 0 0.004827 0 -0.7544492 0 -0.6123711 0 0.0973451 0 0.0884956 0 0.8510638 0 NaN 113
Contig142925 6 0 3 0 2 0 1 0 0 0 -9 0 0.0266667 0 0.01 0 0.0218182 0 0.0109091 0 1.8930532 0 -0.6123711 0 0.085 0 0.0666667 0 0.6751055 0 NaN 50
Contig143220 10 0 6 0 3 0 1 0 0 0 -9 0 0.0366667 0 0.01 0 0.0327273 0 0.0109091 0 1.089761 0 -0.6123711 0 0.15 0 0.1266667 0 0.7562189 0 NaN 50
Contig145653 7 0 5 0 2 0 0 0 0 0 -9 0 0.012012 0 0 0 0.009828 0 0 0 1.893054 0 0 0 0.0540541 0 0.048048 0 0.8205128 0 NaN 111
Contig146641 32 0 23 0 6 0 3 0 0 0 15 0 0.0247748 0 0.0112613 0 0.022113 0 0.0110565 0 1.1679878 0 0.1676555 0 0.1824324 0 0.1644144 0 0.8390805 0 NaN 148
Contig148355 4 0 2 0 1 0 1 0 0 0 -9 0 0.02 0 0.02 0 0.0218182 0 0.0218182 0 -0.6123711 0 -0.6123711 0 0.12 0 0.1 0 0.7407407 0 NaN 25
Contig150265 10 0 7 0 3 0 0 0 0 0 -9 0 0.0181159 0 0 0 0.0177866 0 0 0 0.1676555 0 0 0 0.0923913 0 0.0833333 0 0.8401827 0 NaN 92
Contig150521 14 0 8 0 5 0 1 0 0 0 5 0 0.0301205 0 0.0060241 0 0.0328587 0 0.0065717 0 -0.7968428 0 -0.6123716 0 0.1325301 0 0.1144578 0 0.7835051 0 NaN 83
Contig151789 3 0 3 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0857143 0 0.0857143 0 1 0 NaN 35
Contig153020 9 0 8 0 0 0 1 0 0 0 -9 0 0 0 0.0131579 0 0 0 0.0143541 0 0 0 -0.6123716 0 0.2171053 0 0.2105263 0 0.9481481 0 NaN 38
Contig15313 8 0 1 0 5 0 2 0 0 0 -9 0 0.0520833 0 0.0208333 0 0.0568182 0 0.0227273 0 -0.7968428 0 -0.7098949 0 0.0677083 0 0.03125 0 0.3287672 0 NaN 48
Contig153570 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0322581 0 0 0 0.0351906 0 0 0 -0.7098949 0 0.0483871 0 0.0322581 0 0.5333334 0 NaN 31
Contig1563 22 0 18 0 3 0 1 0 0 0 -9 0 0.0140056 0 0.0056022 0 0.013751 0 0.0045837 0 0.1676555 0 1.6329906 0 0.1680672 0 0.1582633 0 0.9021956 0 NaN 119
Contig157759 6 0 2 0 3 0 1 0 0 0 -9 0 0.0163043 0 0.0054348 0 0.0177866 0 0.0059289 0 -0.7544498 0 -0.6123711 0 0.0380435 0 0.0271739 0 0.5882353 0 NaN 92
Contig158817 3 0 2 0 0 0 1 0 0 0 -9 0 0 0 0.0135135 0 0 0 0.014742 0 0 0 -0.6123716 0 0.0608108 0 0.0540541 0 0.8205128 0 NaN 37
Contig160954 7 0 3 0 2 0 2 0 0 0 -9 0 0.0135135 0 0.0135135 0 0.014742 0 0.014742 0 -0.7098954 0 -0.7098954 0 0.0608108 0 0.0472973 0 0.6666667 0 NaN 74
Contig161318 4 0 1 0 1 0 2 0 0 0 -9 0 0.0084746 0 0.0169492 0 0.009245 0 0.01849 0 -0.6123711 0 -0.7098949 0 0.0381356 0 0.0254237 0 0.5333334 0 NaN 59
Contig162518 4 0 3 0 0 0 1 0 0 0 -9 0 0 0 0.0078125 0 0 0 0.0085227 0 0 0 -0.6123711 0 0.0507812 0 0.046875 0 0.8727273 0 NaN 64
Contig16340 7 0 6 0 1 0 0 0 0 0 -9 0 0.0190476 0 0 0 0.0155844 0 0 0 1.6329906 0 0 0 0.1857143 0 0.1761905 0 0.9135802 0 NaN 35
Contig163794 10 0 1 0 5 0 3 0 1 0 -9 0 0.0736434 0 0.0465116 0 0.0761099 0 0.05074 0 -0.3144584 0 -0.7801208 0 0.0843023 0 0.0242248 0 0.1872659 0 NaN 43
Contig163817 16 0 12 0 3 0 1 0 0 0 -9 0 0.0220588 0 0.0073529 0 0.0240642 0 0.0080214 0 -0.7544498 0 -0.6123711 0 0.1985294 0 0.1838235 0 0.877193 0 NaN 68
Contig165003 2 0 1 0 1 0 0 0 0 0 -9 0 0.010582 0 0 0 0.008658 0 0 0 1.6329906 0 0 0 0.0238095 0 0.0185185 0 0.6666667 0 NaN 63
Contig167318 13 0 3 0 4 0 6 0 0 0 -9 0 0.0180556 0 0.025 0 0.0181818 0 0.0272727 0 -0.0650096 0 -0.8086064 0 0.0479167 0 0.0263889 0 0.4119241 0 NaN 120
Contig168953 8 0 2 0 3 0 3 0 0 0 -9 0 0.0436508 0 0.0396825 0 0.038961 0 0.038961 0 1.0897616 0 0.1676562 0 0.1011905 0 0.0595238 0 0.4494382 0 NaN 42
Contig169028 5 0 4 0 0 0 1 0 0 0 -9 0 0 0 0.0246914 0 0 0 0.020202 0 0 0 1.6329906 0 0.1666667 0 0.154321 0 0.877193 0 NaN 27
Contig170329 6 0 5 0 0 0 1 0 0 0 -9 0 0 0 0.0102041 0 0 0 0.0111317 0 0 0 -0.6123711 0 0.1071429 0 0.1020408 0 0.9195402 0 NaN 49
Contig174186 12 0 9 0 3 0 0 0 0 0 -9 0 0.0357143 0 0 0 0.0292208 0 0 0 2.011867 0 0 0 0.1875 0 0.1696429 0 0.8444445 0 NaN 56
Contig174681 14 0 7 0 6 0 1 0 0 0 9 0 0.0270655 0 0.005698 0 0.027972 0 0.004662 0 -0.3144577 0 1.6329913 0 0.0790598 0 0.0626781 0 0.6861598 0 NaN 117
Contig175221 21 0 11 0 4 0 6 0 0 0 16 0 0.0169492 0 0.0282486 0 0.01849 0 0.027735 0 -0.7801219 0 0.1796903 0 0.1313559 0 0.1087571 0 0.7333333 0 NaN 118
Contig175338 2 0 1 0 1 0 0 0 0 0 -9 0 0.0185185 0 0 0 0.020202 0 0 0 -0.6123711 0 0 0 0.0462963 0 0.037037 0 0.6956522 0 NaN 27
Contig176358 5 0 3 0 1 0 1 0 0 0 -9 0 0.0068493 0 0.0068493 0 0.007472 0 0.007472 0 -0.6123711 0 -0.6123711 0 0.0547945 0 0.0479452 0 0.8 0 NaN 73
Contig177451 5 0 3 0 2 0 0 0 0 0 -9 0 0.0216049 0 0 0 0.020202 0 0 0 0.5915791 0 0 0 0.0694444 0 0.058642 0 0.7562189 0 NaN 54
Contig177984 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0099502 0 0 0 0.0081411 0 0 0 1.6329898 0 0.0223881 0 0.0174129 0 0.6666667 0 NaN 67
Contig17808 18 0 5 0 6 0 7 0 0 0 11 0 0.027027 0 0.033033 0 0.029484 0 0.034398 0 -0.8086072 0 -0.3892076 0 0.0990991 0 0.0690691 0 0.5679013 0 NaN 111
Contig179337 4 0 4 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0952381 0 0.0952381 0 1 0 NaN 42
Contig180537 18 0 10 0 0 0 8 0 0 0 8 0 0 0 0.0285388 0 0 0 0.0298879 0 0 0 -0.4463709 0 0.0839041 0 0.0696347 0 0.7360482 0 NaN 146
Contig180541 8 0 4 0 2 0 2 0 0 0 -9 0 0.0380952 0 0.0285714 0 0.0311688 0 0.0311688 0 1.893054 0 -0.7098949 0 0.1857143 0 0.152381 0 0.7231638 0 NaN 35
Contig182828 6 0 2 0 3 0 1 0 0 0 -9 0 0.0441176 0 0.0147059 0 0.0481283 0 0.0160428 0 -0.7544498 0 -0.6123711 0 0.1176471 0 0.0882353 0 0.631579 0 NaN 34
Contig185185 12 0 6 0 3 0 2 0 1 0 7 0 0.0373563 0 0.0287356 0 0.0376176 0 0.0282132 0 -0.0650107 0 0.1676555 0 0.137931 0 0.1048851 0 0.6445916 0 NaN 58
Contig185604 6 0 3 0 1 0 2 0 0 0 -9 0 0.0065789 0 0.0131579 0 0.007177 0 0.0143541 0 -0.6123716 0 -0.7098954 0 0.0493421 0 0.0394737 0 0.6956522 0 NaN 76
Contig186527 8 0 3 0 1 0 4 0 0 0 -9 0 0.0020161 0 0.0087366 0 0.0021994 0 0.0087977 0 -0.6123711 0 -0.0650096 0 0.0201613 0 0.0147849 0 0.6111111 0 NaN 248
Contig187979 4 0 1 0 0 0 3 0 0 0 -9 0 0 0 0.0333333 0 0 0 0.0327273 0 0 0 0.1676562 0 0.04 0 0.0233333 0 0.4444444 0 NaN 50
Contig188863 7 0 4 0 2 0 1 0 0 0 -9 0 0.0115942 0 0.0057971 0 0.0094862 0 0.0047431 0 1.8930532 0 1.6329898 0 0.0478261 0 0.0391304 0 0.72 0 NaN 115
Contig190182 7 0 2 0 4 0 0 0 1 0 -9 0 0.0522876 0 0.0130719 0 0.0534759 0 0.0106952 0 -0.212491 0 1.6329906 0 0.0784314 0 0.0457516 0 0.4444444 0 NaN 51
Contig191395 6 0 6 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909091 0 0.0909091 0 1 0 NaN 66
Contig191853 7 0 5 0 1 0 1 0 0 0 -9 0 0.0166667 0 0.0222222 0 0.0181818 0 0.0181818 0 -0.6123711 0 1.6329906 0 0.1916667 0 0.1722222 0 0.8350168 0 NaN 30
Contig192803 5 0 5 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0847458 0 0.0847458 0 1 0 NaN 59
Contig195647 7 0 0 0 3 0 4 0 0 0 -9 0 0.0416667 0 0.0555556 0 0.0454545 0 0.0606061 0 -0.7544498 0 -0.7801219 0 0.1041667 0 0.0555556 0 0.3950617 0 NaN 36
Contig196503 13 0 3 0 9 0 1 0 0 0 -9 0 0.0383693 0 0.0047962 0 0.0353172 0 0.0039241 0 0.8601465 0 1.6329906 0 0.0539568 0 0.0323741 0 0.4615385 0 NaN 139
Contig19687 6 0 6 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1714286 0 0.1714286 0 1 0 NaN 35
Contig197422 17 0 9 0 4 0 4 0 0 0 10 0 0.0185185 0 0.0200617 0 0.020202 0 0.020202 0 -0.7801219 0 -0.0650096 0 0.1134259 0 0.0941358 0 0.7360483 0 NaN 108
Contig200586 7 0 7 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2333333 0 0.2333333 0 1 0 NaN 30
Contig20184 21 0 17 0 2 0 2 0 0 0 -9 0 0.010989 0 0.010989 0 0.011988 0 0.011988 0 -0.7098949 0 -0.7098949 0 0.1978022 0 0.1868132 0 0.9066666 0 NaN 91
Contig202002 4 0 0 0 2 0 2 0 0 0 -9 0 0.0238095 0 0.0238095 0 0.025974 0 0.025974 0 -0.7098949 0 -0.7098949 0 0.0357143 0 0.0119048 0 0.2222222 0 NaN 42
Contig202213 4 0 3 0 1 0 0 0 0 0 -9 0 0.0178571 0 0 0 0.0194805 0 0 0 -0.6123711 0 0 0 0.1160714 0 0.1071429 0 0.8727273 0 NaN 28
Contig203004 9 0 7 0 1 0 1 0 0 0 -9 0 0.0141844 0 0.0106383 0 0.0116054 0 0.0116054 0 1.6329898 0 -0.6123716 0 0.1755319 0 0.1631206 0 0.882494 0 NaN 47
Contig204418 5 0 3 0 1 0 1 0 0 0 -9 0 0.015873 0 0.0119048 0 0.012987 0 0.012987 0 1.6329906 0 -0.6123711 0 0.0892857 0 0.0753968 0 0.7562189 0 NaN 42
Contig206165 10 0 10 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0900901 0 0.0900901 0 1 0 NaN 111
Contig206821 15 0 2 0 11 0 2 0 0 0 -9 0 0.0944444 0 0.0194444 0 0.1 0 0.0181818 0 -0.5582699 0 0.59158 0 0.1125 0 0.0555556 0 0.3579418 0 NaN 60
Contig207312 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0168776 0 0 0 0.013809 0 0 0 1.893054 0 0.0253165 0 0.0168776 0 0.5333333 0 NaN 79
Contig207547 15 0 7 0 3 0 4 0 1 0 6 0 0.0299625 0 0.0299625 0 0.0245148 0 0.0306435 0 2.0803261 0 -0.212491 0 0.1207865 0 0.090824 0 0.6339869 0 NaN 89
Contig207806 5 0 3 0 1 0 1 0 0 0 -9 0 0.025 0 0.025 0 0.0272727 0 0.0272727 0 -0.6123711 0 -0.6123711 0 0.175 0 0.15 0 0.7741935 0 NaN 20
Contig207995 8 0 0 0 3 0 5 0 0 0 -9 0 0.0174419 0 0.0310078 0 0.0190275 0 0.0317125 0 -0.7544506 0 -0.212491 0 0.0319767 0 0.0077519 0 0.1545893 0 NaN 86
Contig209589 9 0 4 0 5 0 0 0 0 0 -9 0 0.0372807 0 0 0 0.0358852 0 0 0 0.37186 0 0 0 0.0822368 0 0.0635965 0 0.6609687 0 NaN 76
Contig209610 15 0 14 0 0 0 1 0 0 0 -9 0 0 0 0.0018116 0 0 0 0.0019763 0 0 0 -0.6123711 0 0.0516304 0 0.0507246 0 0.9696969 0 NaN 276
Contig210394 11 0 6 0 2 0 3 0 0 0 5 0 0.0120482 0 0.0180723 0 0.0131435 0 0.0197152 0 -0.7098954 0 -0.7544492 0 0.0933735 0 0.0783133 0 0.7482014 0 NaN 83
Contig211485 12 0 4 0 3 0 5 0 0 0 -9 0 0.0098684 0 0.0175439 0 0.0107655 0 0.0179426 0 -0.7544492 0 -0.212491 0 0.0476974 0 0.0339912 0 0.5862885 0 NaN 152
Contig211859 17 0 7 0 5 0 5 0 0 0 7 0 0.0157233 0 0.0188679 0 0.0171527 0 0.0171527 0 -0.7968419 0 0.9562117 0 0.0644654 0 0.0471698 0 0.6091371 0 NaN 159
Contig212410 10 0 5 0 1 0 4 0 0 0 4 0 0.0052083 0 0.0208333 0 0.0056818 0 0.0227273 0 -0.6123711 0 -0.7801219 0 0.0755208 0 0.0625 0 0.7328244 0 NaN 96
Contig212524 15 0 4 0 4 0 7 0 0 0 -9 0 0.0246914 0 0.0514403 0 0.026936 0 0.047138 0 -0.7801219 0 0.8951769 0 0.1080247 0 0.0699589 0 0.5122411 0 NaN 81
Contig213278 6 0 2 0 3 0 1 0 0 0 -9 0 0.0490196 0 0.0196078 0 0.0481283 0 0.0160428 0 0.1676562 0 1.6329906 0 0.1029412 0 0.0686274 0 0.5333333 0 NaN 34
Contig213359 3 0 0 0 1 0 2 0 0 0 -9 0 0.0083333 0 0.0194444 0 0.0090909 0 0.0181818 0 -0.6123711 0 0.59158 0 0.0166667 0 0.0027778 0 0.102564 0 NaN 60
Contig21483 3 0 2 0 0 0 1 0 0 0 -9 0 0 0 0.0121951 0 0 0 0.0133038 0 0 0 -0.6123716 0 0.0670732 0 0.0609756 0 0.8510638 0 NaN 41
Contig215226 13 0 9 0 2 0 2 0 0 0 -9 0 0.0069444 0 0.0069444 0 0.0075758 0 0.0075758 0 -0.7098949 0 -0.7098949 0 0.0694444 0 0.0625 0 0.8372093 0 NaN 144
Contig216915 13 0 6 0 3 0 4 0 0 0 11 0 0.0102996 0 0.0121723 0 0.0091931 0 0.0122574 0 1.0897616 0 -0.0650096 0 0.0477528 0 0.0365169 0 0.65 0 NaN 178
Contig218052 5 0 4 0 0 0 1 0 0 0 -9 0 0 0 0.0208333 0 0 0 0.0227273 0 0 0 -0.6123711 0 0.1979167 0 0.1875 0 0.9113924 0 NaN 24
Contig218711 6 0 3 0 2 0 1 0 0 0 -9 0 0.0208333 0 0.0104167 0 0.0170455 0 0.0085227 0 1.893054 0 1.6329906 0 0.0703125 0 0.0546875 0 0.6666667 0 NaN 64
Contig219315 18 0 18 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.75 0 0.75 0 1 0 NaN 24
Contig222732 16 0 7 0 4 0 5 0 0 0 8 0 0.0155875 0 0.0191847 0 0.0156965 0 0.0196207 0 -0.0650096 0 -0.212491 0 0.0701439 0 0.0527578 0 0.6342342 0 NaN 139
Contig223454 10 0 3 0 6 0 1 0 0 0 -9 0 0.0494792 0 0.0104167 0 0.0511364 0 0.0085227 0 -0.3144577 0 1.6329906 0 0.0898438 0 0.0598958 0 0.5333333 0 NaN 64
Contig223886 2 0 1 0 1 0 0 0 0 0 -9 0 0.015625 0 0 0 0.0170455 0 0 0 -0.6123711 0 0 0 0.0390625 0 0.03125 0 0.6956522 0 NaN 32
Contig224110 6 0 4 0 0 0 2 0 0 0 -9 0 0 0 0.0224359 0 0 0 0.020979 0 0 0 0.59158 0 0.0913462 0 0.0801282 0 0.8032128 0 NaN 52
Contig225206 3 0 3 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0545455 0 0.0545455 0 1 0 NaN 55
Contig226175 3 0 1 0 1 0 1 0 0 0 -9 0 0.0063291 0 0.0063291 0 0.0069045 0 0.0069045 0 -0.6123716 0 -0.6123716 0 0.0189873 0 0.0126582 0 0.5333334 0 NaN 79
Contig226782 15 0 9 0 1 0 5 0 0 0 7 0 0.0057471 0 0.0344828 0 0.0062696 0 0.031348 0 -0.6123711 0 0.9562117 0 0.1350575 0 0.1149425 0 0.7655503 0 NaN 87
Contig227259 8 0 6 0 1 0 1 0 0 0 -9 0 0.0104167 0 0.0078125 0 0.0085227 0 0.0085227 0 1.6329906 0 -0.6123711 0 0.1054688 0 0.0963542 0 0.857971 0 NaN 64
Contig229168 10 0 10 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106383 0 0.106383 0 1 0 NaN 94
Contig229463 2 0 1 0 1 0 0 0 0 0 -9 0 0.0128205 0 0 0 0.013986 0 0 0 -0.6123711 0 0 0 0.0320513 0 0.025641 0 0.6956522 0 NaN 39
Contig231266 17 0 6 0 2 0 9 0 0 0 6 0 0.0196078 0 0.0686275 0 0.0160428 0 0.0721925 0 1.893054 0 -0.4915111 0 0.1470588 0 0.1029412 0 0.5714285 0 NaN 68
Contig234714 4 0 1 0 1 0 2 0 0 0 -9 0 0.0196078 0 0.0294118 0 0.0160428 0 0.0320856 0 1.6329906 0 -0.7098949 0 0.0735294 0 0.0490196 0 0.5333333 0 NaN 34
Contig237146 16 0 13 0 0 0 3 0 0 0 -9 0 0 0 0.0263158 0 0 0 0.0287081 0 0 0 -0.7544506 0 0.25 0 0.2368421 0 0.9113924 0 NaN 57
Contig23885 8 0 5 0 2 0 1 0 0 0 -9 0 0.0166667 0 0.0083333 0 0.0181818 0 0.0090909 0 -0.7098949 0 -0.6123711 0 0.0958333 0 0.0833333 0 0.7920792 0 NaN 60
Contig239098 2 0 0 0 2 0 0 0 0 0 -9 0 0.0376344 0 0 0 0.0351906 0 0 0 0.5915791 0 0 0 0.0241935 0 0.0053763 0 0.140351 0 NaN 31
Contig241151 14 0 7 0 2 0 5 0 0 0 5 0 0.0095238 0 0.0253968 0 0.0103896 0 0.025974 0 -0.7098949 0 -0.212491 0 0.0904762 0 0.0730159 0 0.7049809 0 NaN 105
Contig243843 20 0 13 0 6 0 1 0 0 0 8 0 0.0470085 0 0.0064103 0 0.041958 0 0.006993 0 1.1679878 0 -0.6123711 0 0.2083333 0 0.1816239 0 0.7953216 0 NaN 78
Contig24550 12 0 7 0 3 0 1 0 1 0 7 0 0.021978 0 0.0128205 0 0.023976 0 0.011988 0 -0.7801219 0 0.5915791 0 0.0975275 0 0.0801282 0 0.7246376 0 NaN 91
Contig246310 6 0 3 0 2 0 1 0 0 0 -9 0 0.0106383 0 0.0053191 0 0.0116054 0 0.0058027 0 -0.7098954 0 -0.6123716 0 0.0398936 0 0.0319149 0 0.6956522 0 NaN 94
Contig246339 12 0 8 0 3 0 1 0 0 0 -9 0 0.0145631 0 0.0048544 0 0.015887 0 0.0052957 0 -0.7544498 0 -0.6123711 0 0.092233 0 0.0825243 0 0.8292683 0 NaN 103
Contig247221 4 0 1 0 3 0 0 0 0 0 -9 0 0.02 0 0 0 0.0218182 0 0 0 -0.7544498 0 0 0 0.0233333 0 0.0133333 0 0.4324324 0 NaN 75
Contig247281 7 0 3 0 2 0 2 0 0 0 -9 0 0.0376344 0 0.0322581 0 0.0351906 0 0.0351906 0 0.5915791 0 -0.7098949 0 0.1370968 0 0.1021505 0 0.6255144 0 NaN 31
