dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig10094 2 0 0 0 1 0 1 0 0 0 -9 0 0.0044444 0 0.0033333 0 0.0036364 0 0.0036364 0 1.6329906 0 -0.6123716 0 0.005 0 0.0011111 0 0.1403509 0 NaN 150
Contig1010 15 0 1 0 3 0 9 0 2 0 -9 0 0.0071011 0 0.0183793 0 0.0068353 0 0.0150376 0 0.3718608 0 2.2330821 0 0.0181704 0 0.0054302 0 0.1958569 0 NaN 399
Contig10125 21 0 0 0 3 0 16 0 2 0 -9 0 0.0073746 0 0.0299902 0 0.0080451 0 0.0289622 0 -0.7968428 0 0.3628637 0 0.0221239 0 0.0034415 0 0.0952382 0 NaN 339
Contig10126 3 0 0 0 2 0 1 0 0 0 -9 0 0.0033784 0 0.0022523 0 0.0036855 0 0.0018428 0 -0.7098954 0 1.6329906 0 0.0033784 0 0.0005631 0 0.1025641 0 NaN 296
Contig10134 3 0 0 0 0 0 1 0 2 0 -9 0 0.0071942 0 0.0119904 0 0.0078483 0 0.0117724 0 -0.7098949 0 0.1676562 0 0.0125899 0 0.0029976 0 0.1515152 0 NaN 139
Contig1014 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.0286738 0 0 0 0.0234604 0 0 0 2.0803261 0 0.0215054 0 0.0071685 0 0.2222222 0 NaN 93
Contig10140 4 0 0 0 0 0 2 0 2 0 -9 0 0.0057471 0 0.01341 0 0.0062696 0 0.0125392 0 -0.7098949 0 0.6501026 0 0.0086207 0 -0.0009579 0 -0.0606061 0 NaN 174
Contig10156 4 0 0 0 1 0 0 0 3 0 -9 0 0.0246212 0 0.0170455 0 0.0247934 0 0.018595 0 -0.0650107 0 -0.7544498 0 0.0184659 0 -0.0023674 0 -0.0694443 0 NaN 88
Contig10167 11 0 0 0 1 0 4 0 6 0 -9 0 0.0300752 0 0.0401003 0 0.0287081 0 0.0410116 0 0.4670485 0 -0.2223426 0 0.0300752 0 -0.0050125 0 -0.0888889 0 NaN 133
Contig10174 7 0 0 0 2 0 3 0 2 0 -9 0 0.0204403 0 0.0283019 0 0.0205832 0 0.025729 0 -0.0650096 0 0.9562117 0 0.0259434 0 0.0015723 0 0.0355556 0 NaN 106
Contig1019 4 0 0 0 1 0 1 0 2 0 -9 0 0.0265701 0 0.0241546 0 0.0237154 0 0.0237154 0 1.0897623 0 0.1676555 0 0.0253623 0 0 0 -1e-07 0 NaN 69
Contig10191 3 0 0 0 1 0 1 0 1 0 -9 0 0.047619 0 0.0357143 0 0.038961 0 0.038961 0 1.893054 0 -0.7098949 0 0.0625 0 0.0208333 0 0.2222222 0 NaN 28
Contig1020 11 0 0 0 5 0 6 0 0 0 -9 0 0.0127551 0 0.0153061 0 0.0139147 0 0.0166976 0 -0.7968428 0 -0.8086064 0 0.0140306 0 0 0 -1e-07 0 NaN 196
Contig10210 5 0 0 0 1 0 3 0 1 0 -9 0 0.0333333 0 0.0619048 0 0.0311688 0 0.0623377 0 0.59158 0 -0.0650096 0 0.05 0 0.002381 0 0.0277778 0 NaN 35
Contig1022 8 0 0 0 2 0 4 0 2 0 -9 0 0.0138889 0 0.0178571 0 0.012987 0 0.0194805 0 0.6501015 0 -0.8086057 0 0.0178571 0 0.0019841 0 0.0666666 0 NaN 168
Contig10223 2 0 0 0 1 0 1 0 0 0 -9 0 0.0045455 0 0.0045455 0 0.0049587 0 0.0049587 0 -0.6123716 0 -0.6123716 0 0.0045455 0 0 0 0 0 NaN 110
Contig1023 7 0 0 0 3 0 1 0 3 0 -9 0 0.0187377 0 0.0118343 0 0.0193652 0 0.0129102 0 -0.3144584 0 -0.7801219 0 0.0147929 0 -0.0004931 0 -0.0187794 0 NaN 169
Contig10236 9 0 0 0 0 0 1 0 8 0 -9 0 0.040404 0 0.0488215 0 0.0440771 0 0.0495868 0 -0.8240709 0 -0.153597 0 0.0542929 0 0.0096801 0 0.1103118 0 NaN 99
Contig10237 3 0 0 0 1 0 1 0 1 0 -9 0 0.0155556 0 0.0155556 0 0.0145455 0 0.0145455 0 0.59158 0 0.59158 0 0.0166667 0 0.0011111 0 0.0392157 0 NaN 75
Contig10239 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0526316 0 0 0 0.0574163 0 0 0 -0.7098954 0 0.0263158 0 0 0 1e-07 0 NaN 19
Contig1025 6 0 0 0 2 0 2 0 2 0 -9 0 0.0296804 0 0.0273973 0 0.0298879 0 0.0298879 0 -0.0650096 0 -0.7801219 0 0.0376712 0 0.0091324 0 0.1545894 0 NaN 73
Contig10266 5 0 0 0 2 0 2 0 1 0 -9 0 0.0064103 0 0.0057692 0 0.0062937 0 0.0062937 0 0.1676562 0 -0.7544498 0 0.0057692 0 -0.0003205 0 -0.0310077 0 NaN 260
Contig1028 8 0 0 0 4 0 2 0 2 0 -9 0 0.0472973 0 0.027027 0 0.044226 0 0.029484 0 0.6738391 0 -0.7801223 0 0.0405405 0 0.0033784 0 0.0493827 0 NaN 74
Contig10280 5 0 1 0 4 0 0 0 0 0 -9 0 0.0169492 0 0 0 0.01849 0 0 0 -0.7801219 0 0 0 0.0169492 0 0.0084746 0 0.3636363 0 NaN 118
Contig10292 2 0 0 0 1 0 1 0 0 0 -9 0 0.0054348 0 0.0054348 0 0.0059289 0 0.0059289 0 -0.6123711 0 -0.6123711 0 0.0108696 0 0.0054348 0 0.3636363 0 NaN 92
Contig1030 4 0 0 0 2 0 1 0 1 0 -9 0 0.0070423 0 0.0062598 0 0.0076825 0 0.0051216 0 -0.7544498 0 1.893054 0 0.0070423 0 0.0003912 0 0.0325204 0 NaN 213
Contig10304 10 0 0 0 4 0 2 0 4 0 -9 0 0.0470588 0 0.0470588 0 0.0513369 0 0.0385027 0 -0.8240709 0 2.1562846 0 0.0470588 0 0 0 0 0 NaN 85
Contig10305 2 0 0 0 1 0 1 0 0 0 -9 0 0.0238095 0 0.031746 0 0.025974 0 0.025974 0 -0.6123711 0 1.6329906 0 0.0357143 0 0.0079365 0 0.1403508 0 NaN 21
Contig10327 7 0 1 0 4 0 2 0 0 0 -9 0 0.0416667 0 0.015625 0 0.0340909 0 0.0170455 0 2.0803261 0 -0.7098949 0 0.0625 0 0.0338542 0 0.4031008 0 NaN 64
Contig10328 3 0 0 0 1 0 2 0 0 0 -9 0 0.0014837 0 0.0029674 0 0.0016186 0 0.0032371 0 -0.6123703 0 -0.7098939 0 0.0022255 0 0 0 0 0 NaN 337
Contig1033 29 0 0 0 17 0 5 0 7 0 -9 0 0.0313029 0 0.0203046 0 0.0332257 0 0.0166128 0 -0.5957385 0 2.2412219 0 0.0317259 0 0.0059222 0 0.115942 0 NaN 394
Contig10334 9 0 0 0 1 0 3 0 5 0 -9 0 0.0114068 0 0.0158428 0 0.0124438 0 0.0165918 0 -0.8086072 0 -0.446372 0 0.0142586 0 0.0006337 0 0.0258899 0 NaN 263
Contig1034 4 0 0 0 2 0 2 0 0 0 -9 0 0.027027 0 0.027027 0 0.029484 0 0.029484 0 -0.7098954 0 -0.7098954 0 0.027027 0 0 0 0 0 NaN 37
Contig10340 12 0 0 0 6 0 2 0 4 0 -9 0 0.033543 0 0.0199161 0 0.0343053 0 0.0205832 0 -0.2223435 0 -0.3144584 0 0.0275157 0 0.0007862 0 0.016529 0 NaN 159
Contig10347 13 0 0 0 5 0 4 0 4 0 -9 0 0.023569 0 0.020202 0 0.0247934 0 0.0220386 0 -0.4915121 0 -0.8240709 0 0.022096 0 0.0002104 0 0.0054644 0 NaN 198
Contig1035 11 0 0 0 1 0 10 0 0 0 -9 0 0.0014286 0 0.0152381 0 0.0015584 0 0.0155844 0 -0.6123711 0 -0.2223426 0 0.0107143 0 0.002381 0 0.140351 0 NaN 350
Contig10354 4 0 0 0 3 0 1 0 0 0 -9 0 0.0172956 0 0.0062893 0 0.0154374 0 0.0051458 0 1.089761 0 1.6329906 0 0.0212264 0 0.009434 0 0.3137254 0 NaN 106
Contig10359 11 0 0 0 5 0 2 0 4 0 -9 0 0.019084 0 0.0120865 0 0.018737 0 0.0124913 0 0.1843172 0 -0.3144577 0 0.0147901 0 -0.0007952 0 -0.03003 0 NaN 262
Contig10364 7 0 0 0 1 0 1 0 5 0 -9 0 0.0269231 0 0.024359 0 0.0251748 0 0.0251748 0 0.6738391 0 -0.3144577 0 0.0211538 0 -0.0044872 0 -0.1111111 0 NaN 130
Contig1038 13 0 0 0 11 0 1 0 1 0 -9 0 0.0285344 0 0.0051881 0 0.0254687 0 0.0042448 0 1.2139949 0 1.893054 0 0.0223735 0 0.0055123 0 0.1574074 0 NaN 257
Contig10387 5 0 0 0 0 0 5 0 0 0 -9 0 0 0 0.010917 0 0 0 0.0119095 0 0 0 -0.7968428 0 0.0054585 0 0 0 0 0 NaN 229
Contig10391 2 0 0 0 0 0 1 0 1 0 -9 0 0.0111111 0 0.0259259 0 0.0121212 0 0.0242424 0 -0.6123711 0 0.59158 0 0.025 0 0.0064815 0 0.1666667 0 NaN 45
Contig1041 14 0 0 0 2 0 7 0 5 0 -9 0 0.0470588 0 0.0823529 0 0.0449198 0 0.0770053 0 0.4670492 0 0.700382 0 0.0705882 0 0.0058824 0 0.0493827 0 NaN 85
Contig1042 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.0194175 0 0 0 0.0211827 0 0 0 -0.7801219 0 0.0097087 0 0 0 0 0 NaN 103
Contig10422 2 0 0 0 0 0 1 0 1 0 -9 0 0.0095238 0 0.0142857 0 0.0077922 0 0.0155844 0 1.6329906 0 -0.7098949 0 0.0107143 0 -0.0011905 0 -0.060606 0 NaN 70
Contig10424 13 0 0 0 4 0 5 0 4 0 -9 0 0.0661765 0 0.0735294 0 0.0641711 0 0.0721925 0 0.3090258 0 0.1843172 0 0.0661765 0 -0.0036765 0 -0.0310077 0 NaN 68
Contig1043 42 0 0 0 15 0 11 0 16 0 -9 0 0.0526316 0 0.0469556 0 0.0523501 0 0.0455953 0 0.0556084 0 0.3078533 0 0.0487616 0 -0.001032 0 -0.011985 0 NaN 323
Contig10431 3 0 0 0 1 0 1 0 1 0 -9 0 0.0073665 0 0.0073665 0 0.0060271 0 0.0060271 0 1.893054 0 1.893054 0 0.0082873 0 0.0009208 0 0.0666667 0 NaN 181
Contig1045 21 0 0 0 5 0 4 0 12 0 -9 0 0.0542406 0 0.0522682 0 0.0548682 0 0.0516407 0 -0.1167449 0 0.1238174 0 0.0569527 0 0.0036982 0 0.0381679 0 NaN 169
Contig10455 3 0 0 0 2 0 1 0 0 0 -9 0 0.016129 0 0.0080645 0 0.0175953 0 0.0087977 0 -0.7098949 0 -0.6123711 0 0.0120968 0 0 0 1e-07 0 NaN 62
Contig10458 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0350877 0 0 0 0.0287081 0 0 0 1.893054 0 0.0263158 0 0.0087719 0 0.2222222 0 NaN 38
Contig10463 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.0131363 0 0 0 0.0107479 0 0 0 2.0803261 0 0.0098522 0 0.0032841 0 0.2222222 0 NaN 203
Contig10472 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0092593 0 0 0 0.010101 0 0 0 -0.7098949 0 0.0046296 0 0 0 0 0 NaN 108
Contig10485 4 0 0 0 3 0 1 0 0 0 -9 0 0.0151515 0 0.0050505 0 0.0165289 0 0.0055096 0 -0.7544498 0 -0.6123711 0 0.010101 0 0 0 1e-07 0 NaN 99
Contig1049 13 0 0 0 1 0 11 0 1 0 -9 0 0.0081585 0 0.0477855 0 0.0076287 0 0.0457724 0 0.5915791 0 0.4435748 0 0.0437063 0 0.0157343 0 0.2432433 0 NaN 143
Contig10495 4 0 0 0 1 0 3 0 0 0 -9 0 0.0037037 0 0.0135802 0 0.0040404 0 0.0121212 0 -0.6123711 0 1.0897616 0 0.0111111 0 0.0024691 0 0.1403509 0 NaN 135
Contig1050 7 0 0 0 5 0 2 0 0 0 -9 0 0.0090703 0 0.0034014 0 0.0092764 0 0.0037106 0 -0.212491 0 -0.7098949 0 0.0136054 0 0.0073696 0 0.4031008 0 NaN 294
Contig10520 2 0 0 0 1 0 1 0 0 0 -9 0 0.015625 0 0.015625 0 0.0170455 0 0.0170455 0 -0.6123711 0 -0.6123711 0 0.015625 0 0 0 0 0 NaN 32
Contig10521 14 0 0 0 6 0 3 0 5 0 -9 0 0.0413793 0 0.0275862 0 0.0413793 0 0.030094 0 2e-07 0 -0.8240709 0 0.0474138 0 0.012931 0 0.1764707 0 NaN 145
Contig10531 14 0 0 0 3 0 8 0 3 0 -9 0 0.0057692 0 0.0112179 0 0.0062937 0 0.0115385 0 -0.8086064 0 -0.2791348 0 0.0081731 0 -0.0003205 0 -0.0220386 0 NaN 520
Contig10537 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0116279 0 0 0 0.012685 0 0 0 -0.6123703 0 0.0406977 0 0.0348837 0 0.7741935 0 NaN 43
Contig1057 6 0 0 0 0 0 5 0 1 0 -9 0 0.0064935 0 0.04329 0 0.0070838 0 0.042503 0 -0.6123711 0 0.179691 0 0.0275974 0 0.0027056 0 0.0584795 0 NaN 77
Contig10571 7 0 0 0 4 0 1 0 2 0 -9 0 0.026087 0 0.0130435 0 0.0284585 0 0.0142292 0 -0.8086064 0 -0.7544498 0 0.0173913 0 -0.0021739 0 -0.0677967 0 NaN 115
Contig10586 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0133929 0 0 0 0.0146104 0 0 0 -0.7544498 0 0.0066964 0 0 0 0 0 NaN 112
Contig1059 7 0 0 0 3 0 2 0 2 0 -9 0 0.0213675 0 0.0213675 0 0.02331 0 0.018648 0 -0.7968428 0 1.3652138 0 0.0224359 0 0.0010684 0 0.0277778 0 NaN 117
Contig10591 4 0 0 0 1 0 1 0 2 0 -9 0 0.0322581 0 0.0241935 0 0.026393 0 0.026393 0 2.011867 0 -0.7544498 0 0.0282258 0 0 0 1e-07 0 NaN 62
Contig10595 25 0 0 0 2 0 16 0 7 0 -9 0 0.0171103 0 0.0500634 0 0.0186657 0 0.0477013 0 -0.8294262 0 0.5092822 0 0.0456274 0 0.0120406 0 0.1700224 0 NaN 263
Contig106 6 0 0 0 2 0 2 0 2 0 -9 0 0.0095238 0 0.0095238 0 0.0103896 0 0.0103896 0 -0.7801219 0 -0.7801219 0 0.0083333 0 -0.0011905 0 -0.0769231 0 NaN 210
Contig10607 4 0 0 0 2 0 1 0 1 0 -9 0 0.0048309 0 0.0028986 0 0.0047431 0 0.0031621 0 0.1676555 0 -0.7098954 0 0.0047101 0 0.0008454 0 0.1111112 0 NaN 345
Contig10613 10 0 0 0 4 0 4 0 2 0 -9 0 0.0406977 0 0.0465116 0 0.038055 0 0.038055 0 0.6738391 0 2.156286 0 0.0581395 0 0.0145349 0 0.16 0 NaN 86
Contig10620 9 0 0 0 2 0 4 0 3 0 -9 0 0.0137457 0 0.024055 0 0.0140581 0 0.0196813 0 -0.2124918 0 2.1795614 0 0.0219072 0 0.0030069 0 0.0833334 0 NaN 194
Contig10628 4 0 0 0 0 0 2 0 2 0 -9 0 0.0022013 0 0.0040881 0 0.0020583 0 0.0041166 0 0.59158 0 -0.0650107 0 0.0028302 0 -0.0003145 0 -0.060606 0 NaN 530
Contig10631 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0071942 0 0 0 0.0078483 0 0 0 -0.7098949 0 0.0071942 0 0.0035971 0 0.3636364 0 NaN 139
Contig1064 12 0 0 0 0 0 12 0 0 0 -9 0 0 0 0.0435244 0 0 0 0.0416908 0 0 0 0.4435748 0 0.0270701 0 0.0053079 0 0.1223242 0 NaN 157
Contig10643 17 0 0 0 5 0 3 0 9 0 -9 0 0.0344288 0 0.028169 0 0.0358515 0 0.0307298 0 -0.4025348 0 -0.8404579 0 0.0264085 0 -0.0048905 0 -0.0980392 0 NaN 213
Contig10648 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0380952 0 0 0 0.0311688 0 0 0 1.893054 0 0.0285714 0 0.0095238 0 0.2222222 0 NaN 35
Contig1066 6 0 0 0 3 0 2 0 1 0 -9 0 0.0165394 0 0.0139949 0 0.0166551 0 0.0124913 0 -0.0650096 0 1.089761 0 0.0171756 0 0.0019084 0 0.0666666 0 NaN 131
Contig10681 3 0 0 0 1 0 2 0 0 0 -9 0 0.0080645 0 0.016129 0 0.0087977 0 0.0175953 0 -0.6123711 0 -0.7098949 0 0.0282258 0 0.016129 0 0.4324324 0 NaN 62
Contig10686 5 0 0 0 1 0 4 0 0 0 -9 0 0.005102 0 0.0255102 0 0.0055659 0 0.0222635 0 -0.6123711 0 1.3652138 0 0.0204082 0 0.005102 0 0.16 0 NaN 98
Contig10688 3 0 0 0 3 0 0 0 0 0 -9 0 0.0136612 0 0 0 0.0134128 0 0 0 0.1676555 0 0 0 0.0081967 0 0.0013661 0 0.1025641 0 NaN 122
Contig1069 10 0 1 0 9 0 0 0 0 0 -9 0 0.0131455 0 0 0 0.0138284 0 0 0 -0.4915121 0 0 0 0.015493 0 0.0089202 0 0.4367816 0 NaN 355
Contig10690 5 0 0 0 1 0 2 0 2 0 -9 0 0.0152778 0 0.0194444 0 0.0136364 0 0.0181818 0 1.0897616 0 0.6501026 0 0.0166667 0 -0.0006944 0 -0.0233919 0 NaN 120
Contig10732 5 0 0 0 5 0 0 0 0 0 -9 0 0.0308642 0 0 0 0.03367 0 0 0 -0.7968436 0 0 0 0.0154321 0 0 0 0 0 NaN 81
Contig10740 2 0 0 0 0 0 1 0 1 0 -9 0 0.0014837 0 0.0034619 0 0.0016186 0 0.0032371 0 -0.6123703 0 0.5915791 0 0.0022255 0 -0.0002473 0 -0.0606061 0 NaN 337
Contig10748 2 0 0 0 0 0 1 0 1 0 -9 0 0.0053191 0 0.0141844 0 0.0058027 0 0.0116054 0 -0.6123716 0 1.8930532 0 0.0106383 0 0.0008865 0 0.0493828 0 NaN 94
Contig1075 7 0 0 0 0 0 7 0 0 0 -9 0 0 0 0.0384615 0 0 0 0.041958 0 0 0 -0.8173348 0 0.0192308 0 0 0 0 0 NaN 91
Contig1077 30 0 0 0 10 0 4 0 16 0 -9 0 0.0969267 0 0.0803782 0 0.1005803 0 0.0773694 0 -0.374544 0 0.3986713 0 0.0753546 0 -0.0132979 0 -0.0937499 0 NaN 141
Contig1078 6 0 0 0 2 0 4 0 0 0 -9 0 0.005303 0 0.0113636 0 0.0049587 0 0.0099174 0 0.5915791 0 1.3652138 0 0.0113636 0 0.0030303 0 0.172043 0 NaN 220
Contig10786 10 0 6 0 1 0 3 0 0 0 -9 0 0.0019763 0 0.0059289 0 0.0021559 0 0.0064678 0 -0.6123716 0 -0.7544498 0 0.0316206 0 0.027668 0 0.8 0 NaN 253
Contig10796 2 0 0 0 1 0 0 0 1 0 -9 0 0.0402299 0 0.0229885 0 0.0376176 0 0.0188088 0 0.5915791 0 1.6329906 0 0.0258621 0 -0.0057471 0 -0.1159419 0 NaN 29
Contig10797 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.05 0 0 0 0.0545455 0 0 0 -0.7098949 0 0.025 0 0 0 0 0 NaN 20
Contig10804 5 0 0 0 5 0 0 0 0 0 -9 0 0.0243902 0 0 0 0.0221729 0 0 0 0.9562117 0 0 0 0.0162602 0 0.004065 0 0.16 0 NaN 123
Contig10809 10 0 0 0 3 0 4 0 3 0 -9 0 0.0089147 0 0.0085271 0 0.007611 0 0.0088795 0 1.6621358 0 -0.389207 0 0.0087209 0 0 0 0 0 NaN 430
Contig10814 7 0 0 0 1 0 4 0 2 0 -9 0 0.0159574 0 0.0336879 0 0.0174081 0 0.0348162 0 -0.7544498 0 -0.314457 0 0.025266 0 0.0004433 0 0.0101009 0 NaN 94
Contig1082 2 0 0 0 1 0 1 0 0 0 -9 0 0.015873 0 0.0119048 0 0.012987 0 0.012987 0 1.6329906 0 -0.6123711 0 0.0297619 0 0.015873 0 0.3950617 0 NaN 42
Contig10822 2 0 0 0 0 0 1 0 1 0 -9 0 0.0037037 0 0.0055556 0 0.0030303 0 0.0060606 0 1.6329906 0 -0.7098949 0 0.0041667 0 -0.000463 0 -0.060606 0 NaN 180
Contig1083 8 0 0 0 1 0 5 0 2 0 -9 0 0.014245 0 0.031339 0 0.013986 0 0.032634 0 0.1676562 0 -0.3892076 0 0.0288462 0 0.0060541 0 0.131783 0 NaN 117
Contig10833 4 0 0 0 3 0 0 0 1 0 -9 0 0.0273973 0 0.0091324 0 0.0298879 0 0.007472 0 -0.7801219 0 1.6329898 0 0.0171233 0 -0.0011416 0 -0.037037 0 NaN 73
Contig10845 6 0 0 0 4 0 2 0 0 0 -9 0 0.0165289 0 0.0082645 0 0.0180316 0 0.0090158 0 -0.7801223 0 -0.7098954 0 0.0123967 0 0 0 1e-07 0 NaN 121
Contig10864 2 0 0 0 0 0 1 0 1 0 -9 0 0.003937 0 0.0091864 0 0.0042949 0 0.0085898 0 -0.6123711 0 0.5915791 0 0.0068898 0 0.0003281 0 0.0277778 0 NaN 127
Contig10888 2 0 0 0 1 0 0 0 1 0 -9 0 0.0060241 0 0.003012 0 0.0065717 0 0.0032859 0 -0.7098954 0 -0.6123716 0 0.0037651 0 -0.000753 0 -0.1052631 0 NaN 166
Contig10895 2 0 0 0 0 0 1 0 1 0 -9 0 0.0119048 0 0.0238095 0 0.012987 0 0.025974 0 -0.6123711 0 -0.7098949 0 0.0208333 0 0.0029762 0 0.0869564 0 NaN 42
Contig10899 19 0 0 0 2 0 7 0 10 0 -9 0 0.0462366 0 0.0623656 0 0.0422287 0 0.059824 0 0.9571891 0 0.4336227 0 0.0564516 0 0.0021505 0 0.02213 0 NaN 155
Contig109 27 0 0 0 15 0 2 0 10 0 -9 0 0.02442 0 0.0112943 0 0.024975 0 0.011988 0 -0.2289545 0 -0.5836508 0 0.0176282 0 -0.0002289 0 -0.0073801 0 NaN 546
Contig10901 3 0 0 0 1 0 1 0 1 0 -9 0 0.0188679 0 0.0251572 0 0.0205832 0 0.0205832 0 -0.7098949 0 1.893054 0 0.0235849 0 0.0015723 0 0.0392156 0 NaN 53
Contig10904 5 0 0 0 3 0 0 0 2 0 -9 0 0.0277778 0 0.0111111 0 0.030303 0 0.0121212 0 -0.7968428 0 -0.7098949 0 0.0222222 0 0.0027778 0 0.0754717 0 NaN 90
Contig10939 7 0 0 0 1 0 2 0 4 0 -9 0 0.0350877 0 0.0438596 0 0.0358852 0 0.0430622 0 -0.212491 0 0.1796903 0 0.0345395 0 -0.0049342 0 -0.076923 0 NaN 76
Contig10949 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0205479 0 0 0 0.0224159 0 0 0 -0.7544498 0 0.0171233 0 0.0068493 0 0.2758621 0 NaN 73
Contig10953 5 0 0 0 0 0 5 0 0 0 -9 0 0 0 0.0131579 0 0 0 0.0143541 0 0 0 -0.7968436 0 0.0065789 0 0 0 1e-07 0 NaN 190
Contig10955 27 0 0 0 8 0 7 0 12 0 -9 0 0.0424837 0 0.0398693 0 0.0427807 0 0.0406417 0 -0.0711905 0 -0.194584 0 0.0377451 0 -0.0034314 0 -0.05 0 NaN 255
Contig10957 18 0 0 0 2 0 11 0 5 0 -9 0 0.0102041 0 0.0216837 0 0.0097403 0 0.0222635 0 0.4670492 0 -0.2653207 0 0.015625 0 -0.0003189 0 -0.0115607 0 NaN 392
Contig10958 12 0 0 0 1 0 9 0 2 0 -9 0 0.0109489 0 0.0437956 0 0.0119443 0 0.0437956 0 -0.7544498 0 2e-07 0 0.0291971 0 0.0018248 0 0.0366973 0 NaN 137
Contig1096 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0049505 0 0 0 0.0054005 0 0 0 -0.7098949 0 0.0024752 0 0 0 0 0 NaN 202
Contig10972 3 0 0 0 0 0 2 0 1 0 -9 0 0.0045351 0 0.0113379 0 0.0037106 0 0.0111317 0 1.6329906 0 0.1676562 0 0.0068027 0 -0.0011338 0 -0.0888889 0 NaN 147
Contig10989 18 0 0 0 2 0 16 0 0 0 -9 0 0.0017889 0 0.0190817 0 0.0019515 0 0.0156123 0 -0.7098949 0 2.2640712 0 0.0161002 0 0.0056649 0 0.2367601 0 NaN 559
Contig10992 3 0 0 0 2 0 1 0 0 0 -9 0 0.0384615 0 0.025641 0 0.041958 0 0.020979 0 -0.7098949 0 1.6329906 0 0.0384615 0 0.0064103 0 0.1025641 0 NaN 26
