dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig13797 4 0 1 0 0 0 3 0 0 0 -9 0 0 0 0.0454545 0 0 0 0.0495868 0 0 0 -0.7544498 0 0.0681818 0 0.0454545 0 0.5333333 0 NaN 33
Contig138487 21 0 0 0 4 0 17 0 0 0 -9 0 0.0118397 0 0.0482696 0 0.0119225 0 0.0506706 0 -0.0650096 0 -0.4836556 0 0.0437158 0 0.0136612 0 0.2061855 0 NaN 183
Contig13882 14 0 1 0 4 0 9 0 0 0 -9 0 0.0144928 0 0.0362319 0 0.0158103 0 0.0355731 0 -0.7801219 0 0.1843172 0 0.0398551 0 0.0144928 0 0.2461539 0 NaN 138
Contig139310 6 0 0 0 2 0 4 0 0 0 -9 0 0.0059524 0 0.0102041 0 0.0055659 0 0.0111317 0 0.59158 0 -0.7801219 0 0.0089286 0 0.0008503 0 0.0567375 0 NaN 196
Contig139867 8 0 1 0 2 0 5 0 0 0 -9 0 0.0083333 0 0.0222222 0 0.0090909 0 0.0227273 0 -0.7098949 0 -0.212491 0 0.0333333 0 0.0180556 0 0.4031008 0 NaN 120
Contig142925 8 0 1 0 1 0 5 0 1 0 -9 0 0.0283688 0 0.0638298 0 0.0232108 0 0.0696325 0 1.8930532 0 -0.8086064 0 0.1010638 0 0.0549645 0 0.4052288 0 NaN 47
Contig143220 12 0 3 0 3 0 6 0 0 0 -9 0 0.0229167 0 0.0395833 0 0.0204545 0 0.0409091 0 1.0897616 0 -0.3144584 0 0.08125 0 0.05 0 0.4776119 0 NaN 80
Contig145653 13 0 6 0 2 0 5 0 0 0 6 0 0.0056497 0 0.0150659 0 0.0061633 0 0.0154083 0 -0.7098949 0 -0.2124918 0 0.0508475 0 0.0404896 0 0.690763 0 NaN 177
Contig146641 18 0 4 0 7 0 7 0 0 0 -9 0 0.0380117 0 0.0336257 0 0.0334928 0 0.0334928 0 1.323306 0 0.0389214 0 0.0855263 0 0.0497076 0 0.4422764 0 NaN 114
Contig148355 3 0 1 0 1 0 1 0 0 0 -9 0 0.0217391 0 0.0289855 0 0.0237154 0 0.0237154 0 -0.6123711 0 1.6329906 0 0.076087 0 0.0507246 0 0.5333333 0 NaN 23
Contig150265 19 0 3 0 5 0 11 0 0 0 -9 0 0.0242424 0 0.0530303 0 0.0247934 0 0.0545455 0 -0.2124918 0 -0.2791356 0 0.075 0 0.0363636 0 0.3497267 0 NaN 110
Contig150521 13 0 2 0 6 0 4 0 1 0 -9 0 0.05 0 0.0357143 0 0.0545455 0 0.038961 0 -0.8173354 0 -0.7968428 0 0.0839286 0 0.0410714 0 0.3538462 0 NaN 70
Contig15312 15 0 2 0 1 0 11 0 1 0 -9 0 0.0151515 0 0.0909091 0 0.0165289 0 0.0991736 0 -0.7098949 0 -0.8404579 0 0.092803 0 0.0397727 0 0.2999999 0 NaN 66
Contig15313 5 0 0 0 4 0 1 0 0 0 -9 0 0.0408163 0 0.0102041 0 0.0445269 0 0.0111317 0 -0.7801219 0 -0.6123711 0 0.0357143 0 0.0102041 0 0.1860466 0 NaN 49
Contig153570 20 0 0 0 6 0 12 0 2 0 -9 0 0.0262726 0 0.0369458 0 0.0214957 0 0.0376176 0 2.1975236 0 -0.1811403 0 0.0381773 0 0.0065681 0 0.1061359 0 NaN 203
Contig1563 8 0 2 0 0 0 6 0 0 0 -9 0 0 0 0.0673077 0 0 0 0.0629371 0 0 0 0.6738384 0 0.0817308 0 0.0480769 0 0.4494382 0 NaN 52
Contig157759 6 0 1 0 2 0 3 0 0 0 -9 0 0.0073529 0 0.0110294 0 0.0080214 0 0.0120321 0 -0.7098949 0 -0.7544498 0 0.0165441 0 0.0073529 0 0.3137255 0 NaN 136
Contig158817 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0483871 0 0 0 0.0527859 0 0 0 -0.7544498 0 0.0241935 0 0 0 1e-07 0 NaN 31
Contig160954 13 0 1 0 1 0 10 0 1 0 -9 0 0.0163934 0 0.0983607 0 0.0178838 0 0.0983607 0 -0.7098949 0 2e-07 0 0.079918 0 0.022541 0 0.1833333 0 NaN 61
Contig161318 3 0 0 0 1 0 2 0 0 0 -9 0 0.0081967 0 0.0163934 0 0.0089419 0 0.0178838 0 -0.6123711 0 -0.7098949 0 0.0122951 0 0 0 0 0 NaN 61
Contig162052 3 0 0 0 3 0 0 0 0 0 -9 0 0.0174419 0 0 0 0.0190275 0 0 0 -0.7544506 0 0 0 0.0203488 0 0.0116279 0 0.4324325 0 NaN 86
Contig162518 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.019774 0 0 0 0.01849 0 0 0 0.5915791 0 0.029661 0 0.019774 0 0.5333334 0 NaN 59
Contig16340 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0679012 0 0 0 0.0606061 0 0 0 1.089761 0 0.0462963 0 0.0123457 0 0.1720431 0 NaN 27
Contig163794 12 0 0 0 7 0 3 0 2 0 -9 0 0.0892857 0 0.0446429 0 0.0876623 0 0.0487013 0 0.1843162 0 -0.7968436 0 0.0736607 0 0.0066964 0 0.054054 0 NaN 56
Contig163817 14 0 7 0 2 0 5 0 0 0 10 0 0.0104167 0 0.0277778 0 0.0113636 0 0.0284091 0 -0.7098949 0 -0.212491 0 0.1041667 0 0.0850694 0 0.7179487 0 NaN 96
Contig165003 39 0 7 0 8 0 23 0 1 0 14 0 0.0103333 0 0.025 0 0.0098182 0 0.0261818 0 0.5222313 0 -0.4646758 0 0.0395 0 0.0218333 0 0.413902 0 NaN 500
Contig167318 44 0 7 0 13 0 24 0 0 0 13 0 0.0214724 0 0.0368098 0 0.0217513 0 0.0401562 0 -0.1297024 0 -0.8578631 0 0.0567485 0 0.0276074 0 0.3512195 0 NaN 326
Contig168953 7 0 0 0 3 0 4 0 0 0 -9 0 0.0208333 0 0.0227273 0 0.018595 0 0.0247934 0 1.0897616 0 -0.7801219 0 0.0255682 0 0.0037879 0 0.0903955 0 NaN 88
Contig169440 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0109034 0 0 0 0.0101954 0 0 0 0.5915791 0 0.0070093 0 0.0015576 0 0.1403509 0 NaN 107
Contig170329 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0265152 0 0 0 0.0247934 0 0 0 0.5915791 0 0.0170455 0 0.0037879 0 0.1403509 0 NaN 44
Contig174186 22 0 1 0 4 0 17 0 0 0 -9 0 0.0286738 0 0.1003584 0 0.0234604 0 0.0997067 0 2.0803261 0 0.066712 0 0.0967742 0 0.0322581 0 0.2222222 0 NaN 93
Contig174681 9 0 0 0 5 0 2 0 2 0 -9 0 0.0318841 0 0.0188406 0 0.0332016 0 0.0189723 0 -0.3892076 0 -0.0650107 0 0.0423913 0 0.017029 0 0.2772862 0 NaN 115
Contig175221 29 0 9 0 7 0 12 0 1 0 13 0 0.0210438 0 0.0328283 0 0.0220386 0 0.0358127 0 -0.446372 0 -0.8430668 0 0.0940657 0 0.0671296 0 0.587477 0 NaN 198
Contig176358 5 0 1 0 1 0 3 0 0 0 -9 0 0.0063291 0 0.021097 0 0.0069045 0 0.0207135 0 -0.6123716 0 0.1676562 0 0.0348101 0 0.021097 0 0.4678363 0 NaN 79
Contig176798 3 0 1 0 1 0 1 0 0 0 -9 0 0.0227273 0 0.0227273 0 0.0247934 0 0.0247934 0 -0.6123711 0 -0.6123711 0 0.0909091 0 0.0681818 0 0.6315789 0 NaN 22
Contig177451 27 0 9 0 11 0 7 0 0 0 10 0 0.0251572 0 0.0157233 0 0.0226415 0 0.0144082 0 1.116542 0 0.8951781 0 0.0613208 0 0.0408805 0 0.5333333 0 NaN 265
Contig177984 5 0 4 0 0 0 1 0 0 0 -9 0 0 0 0.0052493 0 0 0 0.0042949 0 0 0 1.6329906 0 0.0354331 0 0.0328084 0 0.877193 0 NaN 127
Contig17808 19 0 0 0 6 0 10 0 3 0 -9 0 0.032634 0 0.0477855 0 0.0343293 0 0.0495868 0 -0.4915121 0 -0.367491 0 0.0498252 0 0.0096154 0 0.1202186 0 NaN 143
Contig179337 11 0 1 0 0 0 10 0 0 0 -9 0 0 0 0.0337838 0 0 0 0.036855 0 0 0 -0.8337865 0 0.0304054 0 0.0135135 0 0.3137255 0 NaN 148
Contig180537 13 0 6 0 0 0 7 0 0 0 6 0 0 0 0.0233333 0 0 0 0.0254545 0 0 0 -0.8173354 0 0.0583333 0 0.0466667 0 0.6956522 0 NaN 150
Contig180541 4 0 0 0 1 0 2 0 1 0 -9 0 0.057971 0 0.0652174 0 0.0474308 0 0.0711462 0 1.893054 0 -0.7544498 0 0.0652174 0 0.0036232 0 0.0325204 0 NaN 23
Contig182828 6 0 0 0 2 0 1 0 3 0 -9 0 0.0714286 0 0.0666667 0 0.0779221 0 0.0623377 0 -0.7968428 0 0.6501026 0 0.0714286 0 0.002381 0 0.0193237 0 NaN 35
Contig185185 7 0 1 0 4 0 2 0 0 0 -9 0 0.0656566 0 0.030303 0 0.0661157 0 0.0330579 0 -0.0650096 0 -0.7098949 0 0.0984849 0 0.0505051 0 0.3755869 0 NaN 33
Contig186527 15 0 5 0 1 0 9 0 0 0 6 0 0.0014837 0 0.0158259 0 0.0016186 0 0.014567 0 -0.6123703 0 0.8601455 0 0.0259644 0 0.0173096 0 0.5333334 0 NaN 337
Contig187979 5 0 0 0 0 0 5 0 0 0 -9 0 0 0 0.0324675 0 0 0 0.0354191 0 0 0 -0.7968428 0 0.0162338 0 0 0 0 0 NaN 77
Contig188863 21 0 2 0 6 0 13 0 0 0 -9 0 0.0136719 0 0.0273438 0 0.0127841 0 0.0276989 0 0.6738391 0 -0.1297024 0 0.0361328 0 0.015625 0 0.3033175 0 NaN 256
Contig190182 11 0 0 0 4 0 4 0 3 0 -9 0 0.046748 0 0.0528455 0 0.0465632 0 0.0465632 0 0.0389208 0 1.3233047 0 0.0579268 0 0.0081301 0 0.0853333 0 NaN 82
Contig191395 5 0 0 0 0 0 5 0 0 0 -9 0 0 0 0.0606061 0 0 0 0.0619835 0 0 0 -0.212491 0 0.0340909 0 0.0037879 0 0.0666666 0 NaN 44
Contig191739 8 0 8 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571429 0 0.0571429 0 1 0 NaN 140
Contig191909 10 0 1 0 4 0 5 0 0 0 -9 0 0.0384615 0 0.0544872 0 0.041958 0 0.0524476 0 -0.7801219 0 0.37186 0 0.0913462 0 0.0448718 0 0.3555555 0 NaN 52
Contig192803 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.030303 0 0 0 0.0297521 0 0 0 0.1676562 0 0.0181818 0 0.0030303 0 0.102564 0 NaN 55
Contig196 15 0 2 0 4 0 9 0 0 0 -9 0 0.0212418 0 0.0457516 0 0.0213904 0 0.0481283 0 -0.0650096 0 -0.4915111 0 0.0612745 0 0.0277778 0 0.321513 0 NaN 102
Contig196503 29 0 1 0 14 0 10 0 4 0 -9 0 0.0473934 0 0.0331754 0 0.0465317 0 0.0361913 0 0.1893207 0 -0.8453218 0 0.0633886 0 0.0231043 0 0.2468354 0 NaN 211
Contig19687 6 0 0 0 3 0 3 0 0 0 -9 0 0.0245098 0 0.0245098 0 0.0240642 0 0.0240642 0 0.1676562 0 0.1676562 0 0.0367647 0 0.0122549 0 0.2222223 0 NaN 68
Contig197422 21 0 3 0 3 0 15 0 0 0 -9 0 0.0092593 0 0.0514403 0 0.010101 0 0.050505 0 -0.7544498 0 0.188287 0 0.0570988 0 0.026749 0 0.3349437 0 NaN 162
Contig200682 7 0 0 0 1 0 6 0 0 0 -9 0 0.0121212 0 0.0575758 0 0.0099174 0 0.0595041 0 1.6329898 0 -0.3144577 0 0.05 0 0.0151515 0 0.199005 0 NaN 55
Contig20184 7 0 2 0 0 0 3 0 2 0 -9 0 0.0121951 0 0.0325203 0 0.0133038 0 0.0332594 0 -0.7098954 0 -0.2124918 0 0.0472561 0 0.0248984 0 0.3888889 0 NaN 82
Contig202002 15 0 1 0 2 0 11 0 1 0 -9 0 0.011194 0 0.0485075 0 0.0122117 0 0.0488467 0 -0.7544492 0 -0.070038 0 0.0438433 0 0.0139925 0 0.2112675 0 NaN 134
Contig203004 6 0 2 0 1 0 3 0 0 0 -9 0 0.0125786 0 0.0283019 0 0.0102916 0 0.0308748 0 1.6329906 0 -0.7544498 0 0.0613208 0 0.0408805 0 0.5333333 0 NaN 53
Contig204418 10 0 3 0 3 0 4 0 0 0 -9 0 0.0154321 0 0.0185185 0 0.0151515 0 0.020202 0 0.1676555 0 -0.7801219 0 0.0648148 0 0.0478395 0 0.6169155 0 NaN 108
Contig20542 7 0 0 0 3 0 4 0 0 0 -9 0 0.0282051 0 0.0307692 0 0.0251748 0 0.0335664 0 1.0897616 0 -0.7801219 0 0.0346154 0 0.0051282 0 0.0903955 0 NaN 65
Contig205525 13 0 0 0 3 0 9 0 1 0 -9 0 0.031746 0 0.0793651 0 0.034632 0 0.0865801 0 -0.7801219 0 -0.8337865 0 0.0734127 0 0.0178571 0 0.1551723 0 NaN 63
Contig206165 7 0 3 0 0 0 4 0 0 0 -9 0 0 0 0.0189702 0 0 0 0.0177384 0 0 0 0.6501015 0 0.0365854 0 0.0271003 0 0.620155 0 NaN 123
Contig206821 23 0 0 0 11 0 11 0 1 0 -9 0 0.0934343 0 0.0984848 0 0.0991736 0 0.0991736 0 -0.5836515 0 -0.0700387 0 0.1174242 0 0.0214647 0 0.1133334 0 NaN 66
Contig207547 9 0 0 0 4 0 4 0 1 0 -9 0 0.0392157 0 0.0313726 0 0.0320856 0 0.0320856 0 2.1249154 0 -0.212491 0 0.0441176 0 0.0088235 0 0.125 0 NaN 85
Contig207995 14 0 1 0 8 0 5 0 0 0 -9 0 0.0264228 0 0.0162602 0 0.0266075 0 0.0166297 0 -0.0686731 0 -0.2124918 0 0.0365854 0 0.0152439 0 0.2898551 0 NaN 164
Contig209589 41 0 6 0 6 0 29 0 0 0 11 0 0.0157233 0 0.0762579 0 0.0154374 0 0.0746141 0 0.179691 0 0.2276139 0 0.0884434 0 0.0424528 0 0.3453237 0 NaN 212
Contig209610 7 0 7 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0237288 0 0.0237288 0 1 0 NaN 295
Contig210394 8 0 1 0 2 0 4 0 1 0 -9 0 0.0128205 0 0.0213675 0 0.013986 0 0.02331 0 -0.7544498 0 -0.7968428 0 0.0331197 0 0.0160256 0 0.3488372 0 NaN 117
Contig211485 7 0 0 0 3 0 4 0 0 0 -9 0 0.0063559 0 0.009887 0 0.0069337 0 0.009245 0 -0.7544498 0 0.6501015 0 0.0095339 0 0.0014124 0 0.0903956 0 NaN 236
Contig211859 18 0 4 0 4 0 10 0 0 0 -9 0 0.0125786 0 0.033543 0 0.0137221 0 0.0343053 0 -0.7801219 0 -0.2223435 0 0.0566038 0 0.033543 0 0.4539007 0 NaN 159
Contig212410 6 0 2 0 1 0 3 0 0 0 -9 0 0.0063291 0 0.0189873 0 0.0069045 0 0.0207135 0 -0.6123716 0 -0.7544506 0 0.0443038 0 0.0316456 0 0.5882353 0 NaN 79
Contig212524 9 0 0 0 4 0 5 0 0 0 -9 0 0.0238095 0 0.0297619 0 0.025974 0 0.0324675 0 -0.7801219 0 -0.7968428 0 0.0505952 0 0.0238095 0 0.3368421 0 NaN 84
Contig213278 23 0 5 0 14 0 4 0 0 0 7 0 0.046875 0 0.015625 0 0.0477273 0 0.0136364 0 -0.1811403 0 1.3652138 0 0.06875 0 0.0375 0 0.4067797 0 NaN 160
Contig213359 3 0 0 0 1 0 2 0 0 0 -9 0 0.0083333 0 0.0194444 0 0.0090909 0 0.0181818 0 -0.6123711 0 0.59158 0 0.0166667 0 0.0027778 0 0.102564 0 NaN 60
Contig21483 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0215054 0 0 0 0.0175953 0 0 0 1.6329906 0 0.0483871 0 0.0376344 0 0.6666667 0 NaN 31
Contig215226 15 0 3 0 2 0 10 0 0 0 -9 0 0.0046729 0 0.0233645 0 0.0050977 0 0.0254885 0 -0.7098954 0 -0.8337865 0 0.0327103 0 0.0186916 0 0.4324324 0 NaN 214
Contig216915 10 0 3 0 4 0 3 0 0 0 -9 0 0.0127505 0 0.0081967 0 0.0119225 0 0.0089419 0 0.6501015 0 -0.7544492 0 0.0286885 0 0.0182149 0 0.4984424 0 NaN 183
Contig218052 3 0 1 0 2 0 0 0 0 0 -9 0 0.0322581 0 0 0 0.0351906 0 0 0 -0.7098949 0 0 0 0.0645161 0 0.0483871 0 0.631579 0 NaN 31
Contig218711 11 0 3 0 3 0 5 0 0 0 -9 0 0.030303 0 0.0429293 0 0.0247934 0 0.0413223 0 2.011867 0 0.37186 0 0.094697 0 0.0580808 0 0.4754522 0 NaN 66
Contig219315 9 0 1 0 2 0 6 0 0 0 -9 0 0.0102339 0 0.0263158 0 0.0095694 0 0.0287081 0 0.5915791 0 -0.8086072 0 0.0285088 0 0.0102339 0 0.2424242 0 NaN 114
Contig222732 38 0 8 0 16 0 14 0 0 0 15 0 0.0296053 0 0.0241228 0 0.0287081 0 0.0251196 0 0.3183853 0 -0.4025348 0 0.0625 0 0.035636 0 0.4311775 0 NaN 304
Contig223454 19 0 0 0 6 0 10 0 3 0 -9 0 0.0412979 0 0.0575221 0 0.0434433 0 0.0627514 0 -0.4915121 0 -0.8430668 0 0.0774336 0 0.0280236 0 0.2447665 0 NaN 113
Contig224110 14 0 3 0 6 0 5 0 0 0 -9 0 0.0253333 0 0.0213333 0 0.0261818 0 0.0218182 0 -0.3144584 0 -0.2124901 0 0.054 0 0.0306667 0 0.4289044 0 NaN 125
Contig226175 10 0 1 0 1 0 8 0 0 0 -9 0 0.005814 0 0.0465116 0 0.0063425 0 0.05074 0 -0.6123703 0 -0.8240698 0 0.0377907 0 0.0116279 0 0.2025316 0 NaN 86
Contig226782 4 0 3 0 1 0 0 0 0 0 -9 0 0.0089286 0 0 0 0.0097403 0 0 0 -0.6123711 0 0 0 0.0580357 0 0.0535714 0 0.8727273 0 NaN 56
Contig227259 15 0 3 0 1 0 11 0 0 0 -9 0 0.0076628 0 0.0689655 0 0.0062696 0 0.0689655 0 1.6329898 0 2e-07 0 0.0862069 0 0.0478927 0 0.4166667 0 NaN 87
Contig229168 7 0 1 0 0 0 6 0 0 0 -9 0 0 0 0.0315789 0 0 0 0.0344498 0 0 0 -0.8086064 0 0.0473684 0 0.031579 0 0.5333334 0 NaN 95
Contig229463 3 0 0 0 1 0 2 0 0 0 -9 0 0.0119048 0 0.0238095 0 0.012987 0 0.025974 0 -0.6123711 0 -0.7098949 0 0.0178571 0 0 0 0 0 NaN 42
Contig231266 12 0 3 0 2 0 7 0 0 0 -9 0 0.020202 0 0.0580808 0 0.0165289 0 0.0578512 0 1.893054 0 0.0389208 0 0.1098485 0 0.0707071 0 0.5079365 0 NaN 66
Contig237146 15 0 1 0 0 0 14 0 0 0 -9 0 0 0 0.0609756 0 0 0 0.0620843 0 0 0 -0.1811403 0 0.046748 0 0.0162602 0 0.2335767 0 NaN 123
Contig23885 9 0 3 0 0 0 6 0 0 0 -9 0 0 0 0.0347222 0 0 0 0.0340909 0 0 0 0.1796896 0 0.0520833 0 0.0347222 0 0.5333334 0 NaN 96
Contig239098 23 0 1 0 10 0 12 0 0 0 -9 0 0.0294118 0 0.0347594 0 0.0291687 0 0.0350024 0 0.0833789 0 -0.070038 0 0.0588235 0 0.026738 0 0.3225807 0 NaN 187
Contig240976 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0614035 0 0 0 0.0574163 0 0 0 0.5915791 0 0.0657895 0 0.0350877 0 0.3950617 0 NaN 19
Contig241151 12 0 1 0 3 0 8 0 0 0 -9 0 0.0120968 0 0.0336022 0 0.0131965 0 0.0351906 0 -0.7544498 0 -0.4463709 0 0.0322581 0 0.0094086 0 0.1904762 0 NaN 124
Contig241348 6 0 0 0 1 0 5 0 0 0 -9 0 0.0083333 0 0.0444444 0 0.0090909 0 0.0454545 0 -0.6123711 0 -0.212491 0 0.0375 0 0.0111111 0 0.1939394 0 NaN 60
Contig243843 22 0 0 0 4 0 16 0 2 0 -9 0 0.0466667 0 0.1222222 0 0.0436364 0 0.1309091 0 0.6738391 0 -0.6783977 0 0.1066667 0 0.0222222 0 0.1307189 0 NaN 75
Contig244799 12 0 3 0 3 0 6 0 0 0 -9 0 0.011811 0 0.0262467 0 0.0128848 0 0.0257695 0 -0.7544492 0 0.1796903 0 0.0492126 0 0.0301837 0 0.4754522 0 NaN 127
Contig24550 16 0 0 0 2 0 12 0 2 0 -9 0 0.0172414 0 0.0675287 0 0.0188088 0 0.0658307 0 -0.7801219 0 0.2616473 0 0.0549569 0 0.0125718 0 0.1449275 0 NaN 116
Contig246310 6 0 3 0 2 0 1 0 0 0 -9 0 0.0103093 0 0.0051546 0 0.0112465 0 0.0056232 0 -0.7098954 0 -0.6123716 0 0.0438144 0 0.0360825 0 0.7272727 0 NaN 97
