dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig1317 12 0 11 0 0 0 1 0 0 0 -9 0 0 0 0.0208333 0 0 0 0.0170455 0 0 0 1.6329906 0 0.359375 0 0.3489583 0 0.9503546 0 NaN 32
Contig13285 24 0 19 0 0 0 5 0 0 0 9 0 0 0 0.0833333 0 0 0 0.0802139 0 0 0 0.3718608 0 0.625 0 0.5833333 0 0.8888889 0 NaN 34
Contig13423 47 0 35 0 4 0 8 0 0 0 20 0 0.0240964 0 0.0502008 0 0.026287 0 0.0525739 0 -0.7801223 0 -0.4463709 0 0.4969879 0 0.4598393 0 0.8761358 0 NaN 83
Contig1381 186 0 158 0 1 0 27 0 0 0 52 0 0.0026667 0 0.0633333 0 0.0021818 0 0.0589091 0 1.6329913 0 0.7749398 0 0.685 0 0.652 0 0.9186333 0 NaN 250
Contig1401 62 0 47 0 1 0 14 0 0 0 20 0 0.0051546 0 0.0756014 0 0.0056232 0 0.0787254 0 -0.6123716 0 -0.4025342 0 0.5489691 0 0.5085911 0 0.8780126 0 NaN 97
Contig14249 13 0 11 0 0 0 2 0 0 0 -9 0 0 0 0.0486111 0 0 0 0.0454545 0 0 0 0.5915791 0 0.4895833 0 0.4652778 0 0.9162393 0 NaN 24
Contig14267 63 0 53 0 1 0 9 0 0 0 15 0 0.0044643 0 0.046131 0 0.0048701 0 0.0438312 0 -0.6123711 0 0.5222313 0 0.5223214 0 0.4970238 0 0.9182131 0 NaN 112
Contig14268 204 0 118 0 11 0 73 0 2 0 95 0 0.0234018 0 0.1409817 0 0.0242839 0 0.1400996 0 -0.3674903 0 0.0657593 0 0.525685 0 0.4434932 0 0.755102 0 NaN 292
Contig14269 206 0 168 0 5 0 33 0 0 0 61 0 0.0058824 0 0.0423529 0 0.0064171 0 0.0423529 0 -0.7968428 0 2e-07 0 0.4394118 0 0.4152941 0 0.9077467 0 NaN 425
Contig14273 132 0 99 0 13 0 20 0 0 0 41 0 0.0291121 0 0.0451237 0 0.0309647 0 0.047638 0 -0.6052788 0 -0.5410541 0 0.4825327 0 0.4454148 0 0.8727273 0 NaN 229
Contig14285 39 0 36 0 0 0 3 0 0 0 -9 0 0 0 0.0220588 0 0 0 0.0240642 0 0 0 -0.7544498 0 0.5404412 0 0.5294117 0 0.9648241 0 NaN 68
Contig14299 84 0 69 0 5 0 10 0 0 0 24 0 0.0216285 0 0.0419847 0 0.0208189 0 0.0416378 0 0.3718608 0 0.0833789 0 0.5801527 0 0.548346 0 0.9078462 0 NaN 131
Contig1430 26 0 17 0 1 0 8 0 0 0 15 0 0.009434 0 0.0849057 0 0.0102916 0 0.0823328 0 -0.6123711 0 0.3090269 0 0.3773585 0 0.3301887 0 0.8 0 NaN 53
Contig14301 151 0 103 0 6 0 40 0 2 0 66 0 0.0202265 0 0.1092233 0 0.0211827 0 0.1112092 0 -0.446372 0 -0.1854986 0 0.6019418 0 0.5372168 0 0.8258707 0 NaN 206
Contig14313 256 0 205 0 8 0 41 0 2 0 85 0 0.0128845 0 0.056941 0 0.0136024 0 0.0584901 0 -0.5280641 0 -0.27521 0 0.5617207 0 0.526808 0 0.8960763 0 NaN 401
Contig14336 61 0 38 0 9 0 12 0 2 0 28 0 0.0555556 0 0.0791246 0 0.0606061 0 0.077135 0 -0.8374057 0 0.2616473 0 0.4911616 0 0.4238215 0 0.7824398 0 NaN 99
Contig14367 142 0 86 0 20 0 34 0 2 0 58 0 0.0552959 0 0.0950156 0 0.0560748 0 0.0917587 0 -0.1427061 0 0.3679622 0 0.515771 0 0.4406153 0 0.7701208 0 NaN 214
Contig14380 81 0 65 0 0 0 16 0 0 0 26 0 0 0 0.0511247 0 0 0 0.0535416 0 0 0 -0.4598886 0 0.4447853 0 0.4192229 0 0.9035813 0 NaN 163
Contig14408 153 0 105 0 13 0 32 0 3 0 66 0 0.0358127 0 0.0750689 0 0.0360631 0 0.0788881 0 -0.0707517 0 -0.5016879 0 0.5304752 0 0.4750344 0 0.8303988 0 NaN 242
Contig1452 152 0 122 0 4 0 25 0 1 0 45 0 0.0093567 0 0.0508772 0 0.0095694 0 0.0497608 0 -0.212491 0 0.2313368 0 0.472807 0 0.4426901 0 0.8936107 0 NaN 285
Contig1465 35 0 30 0 0 0 5 0 0 0 9 0 0 0 0.0479798 0 0 0 0.0413223 0 0 0 1.5405635 0 0.4962121 0 0.4722222 0 0.9183548 0 NaN 66
Contig14661 51 0 25 0 10 0 16 0 0 0 28 0 0.0348837 0 0.0494186 0 0.0317125 0 0.05074 0 1.0005435 0 -0.2653207 0 0.2078488 0 0.1656977 0 0.6919575 0 NaN 172
Contig14708 38 0 24 0 0 0 14 0 0 0 20 0 0 0 0.0858586 0 0 0 0.077135 0 0 0 1.1472238 0 0.3055556 0 0.2626263 0 0.7775701 0 NaN 99
Contig1473 240 0 202 0 8 0 30 0 0 0 69 0 0.0108108 0 0.0468468 0 0.0117936 0 0.044226 0 -0.8240709 0 0.6126057 0 0.5932432 0 0.5644144 0 0.9179487 0 NaN 370
Contig1490 78 0 53 0 5 0 18 0 2 0 32 0 0.0336257 0 0.0979532 0 0.0334928 0 0.0956938 0 0.0389214 0 0.242051 0 0.560307 0 0.4945176 0 0.8111511 0 NaN 114
Contig14970 75 0 65 0 2 0 8 0 0 0 18 0 0.01 0 0.05 0 0.0109091 0 0.0436364 0 -0.7098949 0 1.4421246 0 0.7 0 0.67 0 0.9273356 0 NaN 100
Contig15251 24 0 21 0 1 0 2 0 0 0 -9 0 0.0185185 0 0.037037 0 0.020202 0 0.040404 0 -0.6123711 0 -0.7098949 0 0.8240741 0 0.7962963 0 0.9424658 0 NaN 27
Contig15302 93 0 70 0 3 0 20 0 0 0 30 0 0.0100402 0 0.0662651 0 0.0098576 0 0.0657174 0 0.1676562 0 0.0854298 0 0.4849398 0 0.4467871 0 0.8699902 0 NaN 166
Contig1544 65 0 51 0 3 0 11 0 0 0 21 0 0.0106952 0 0.030303 0 0.0087506 0 0.0320856 0 2.0118663 0 -0.5582699 0 0.2994652 0 0.2789661 0 0.886058 0 NaN 187
Contig15458 23 0 15 0 4 0 4 0 0 0 12 0 0.0460993 0 0.0460993 0 0.0464217 0 0.0464217 0 -0.0650096 0 -0.0650096 0 0.3829787 0 0.3368794 0 0.806794 0 NaN 47
Contig15600 44 0 39 0 1 0 4 0 0 0 11 0 0.0107527 0 0.0403226 0 0.0087977 0 0.0351906 0 1.6329906 0 1.3652138 0 0.6733871 0 0.6478495 0 0.9354682 0 NaN 62
Contig15946 33 0 25 0 0 0 8 0 0 0 13 0 0 0 0.0727273 0 0 0 0.0793388 0 0 0 -0.8240714 0 0.5181818 0 0.4818182 0 0.8833333 0 NaN 55
Contig16081 14 0 9 0 0 0 5 0 0 0 7 0 0 0 0.1034483 0 0 0 0.0940439 0 0 0 0.9562117 0 0.3793103 0 0.3275862 0 0.7835051 0 NaN 29
Contig1609 52 0 38 0 2 0 12 0 0 0 19 0 0.0105105 0 0.0555556 0 0.009828 0 0.0589681 0 0.59158 0 -0.5836515 0 0.3918919 0 0.3588589 0 0.8612612 0 NaN 111
Contig161 94 0 68 0 10 0 16 0 0 0 36 0 0.0198718 0 0.0346154 0 0.020979 0 0.0335664 0 -0.5280641 0 0.3183853 0 0.3125 0 0.2852564 0 0.856799 0 NaN 260
Contig16341 30 0 11 0 5 0 14 0 0 0 14 0 0.0320513 0 0.1004274 0 0.034965 0 0.0979021 0 -0.7968419 0 0.2616479 0 0.2371795 0 0.1709402 0 0.5959032 0 NaN 78
Contig164 70 0 60 0 2 0 8 0 0 0 19 0 0.0068966 0 0.0321839 0 0.0075235 0 0.030094 0 -0.7098949 0 0.6867258 0 0.4448276 0 0.4252874 0 0.9255785 0 NaN 145
Contig1640 181 0 111 0 16 0 50 0 4 0 75 0 0.0445344 0 0.1160594 0 0.0441664 0 0.1192492 0 0.0854307 0 -0.2786207 0 0.5723684 0 0.4920715 0 0.7778667 0 NaN 247
Contig1658 156 0 120 0 3 0 33 0 0 0 58 0 0.0071225 0 0.0776353 0 0.006993 0 0.0769231 0 0.1676562 0 0.0958666 0 0.582265 0 0.5398861 0 0.8792229 0 NaN 234
Contig16707 69 0 55 0 2 0 12 0 0 0 25 0 0.0091743 0 0.058104 0 0.0100083 0 0.06005 0 -0.7098949 0 -0.3268444 0 0.559633 0 0.5259939 0 0.8993464 0 NaN 109
Contig16729 119 0 87 0 7 0 25 0 0 0 40 0 0.0191667 0 0.0675 0 0.0190909 0 0.0681818 0 0.0389214 0 -0.1030289 0 0.505 0 0.4616666 0 0.8589147 0 NaN 200
Contig16735 37 0 27 0 2 0 7 0 1 0 19 0 0.0294118 0 0.0784314 0 0.0320856 0 0.0855615 0 -0.7544498 0 -0.8240709 0 0.6004902 0 0.5465686 0 0.8527725 0 NaN 51
Contig1679 43 0 33 0 3 0 7 0 0 0 17 0 0.012 0 0.036 0 0.0130909 0 0.0305455 0 -0.7544506 0 1.7514349 0 0.296 0 0.272 0 0.8662421 0 NaN 125
Contig169 89 0 62 0 10 0 17 0 0 0 33 0 0.034375 0 0.0583333 0 0.0340909 0 0.0579545 0 0.0833789 0 0.066711 0 0.4515625 0 0.4052083 0 0.8331994 0 NaN 160
Contig16979 18 0 16 0 0 0 2 0 0 0 -9 0 0 0 0.0284553 0 0 0 0.0266075 0 0 0 0.59158 0 0.4085366 0 0.394309 0 0.9406061 0 NaN 41
Contig1708 86 0 55 0 9 0 21 0 1 0 37 0 0.0372807 0 0.0822368 0 0.0358852 0 0.0789474 0 0.3891004 0 0.4281183 0 0.4506579 0 0.3908991 0 0.788935 0 NaN 152
Contig1710 85 0 71 0 4 0 10 0 0 0 25 0 0.012987 0 0.0357143 0 0.0141677 0 0.0354191 0 -0.7801219 0 0.0833798 0 0.5048701 0 0.4805195 0 0.9185415 0 NaN 154
Contig17173 93 0 75 0 0 0 17 0 1 0 29 0 0.0034014 0 0.0680272 0 0.0037106 0 0.0667904 0 -0.6123711 0 0.1893207 0 0.5646259 0 0.5289116 0 0.8943206 0 NaN 147
Contig17184 48 0 22 0 2 0 22 0 2 0 20 0 0.0323383 0 0.1940299 0 0.0325645 0 0.1953867 0 -0.0650096 0 -0.0714884 0 0.4757463 0 0.3625622 0 0.6467 0 NaN 67
Contig1735 12 0 11 0 0 0 1 0 0 0 -9 0 0 0 0.0128205 0 0 0 0.013986 0 0 0 -0.6123711 0 0.301282 0 0.2948718 0 0.9633508 0 NaN 39
Contig17360 91 0 80 0 0 0 11 0 0 0 23 0 0 0 0.0515588 0 0 0 0.0431655 0 0 0 1.9539471 0 0.6133093 0 0.58753 0 0.9286899 0 NaN 139
Contig1748 53 0 41 0 2 0 10 0 0 0 21 0 0.0087719 0 0.0453216 0 0.0095694 0 0.0478469 0 -0.7098949 0 -0.5280641 0 0.4100877 0 0.3830409 0 0.8900212 0 NaN 114
Contig1766 70 0 40 0 6 0 23 0 1 0 35 0 0.0348485 0 0.119697 0 0.0347107 0 0.1190083 0 0.0389208 0 0.0595736 0 0.4806818 0 0.4034091 0 0.7489452 0 NaN 110
Contig17675 67 0 54 0 0 0 13 0 0 0 21 0 0 0 0.0531401 0 0 0 0.0513834 0 0 0 0.3458748 0 0.4384058 0 0.4118358 0 0.8985507 0 NaN 138
Contig17831 90 0 69 0 5 0 16 0 0 0 28 0 0.020202 0 0.0681818 0 0.0206612 0 0.0661157 0 -0.212491 0 0.3183853 0 0.5909091 0 0.5467172 0 0.8760749 0 NaN 132
Contig1805 44 0 25 0 0 0 19 0 0 0 14 0 0 0 0.1361502 0 0 0 0.1459667 0 0 0 -0.6885303 0 0.471831 0 0.4037559 0 0.7721661 0 NaN 71
Contig18116 19 0 15 0 1 0 3 0 0 0 -9 0 0.016129 0 0.0537634 0 0.0175953 0 0.0527859 0 -0.6123711 0 0.1676555 0 0.5241935 0 0.4892473 0 0.8888889 0 NaN 31
Contig1812 118 0 77 0 4 0 36 0 1 0 48 0 0.014733 0 0.1123389 0 0.0150678 0 0.1115018 0 -0.212491 0 0.07786 0 0.5227901 0 0.4592541 0 0.8050847 0 NaN 181
Contig18247 8 0 7 0 0 0 1 0 0 0 -9 0 0 0 0.0166667 0 0 0 0.0181818 0 0 0 -0.6123711 0 0.2583333 0 0.25 0 0.9448819 0 NaN 30
Contig18283 40 0 33 0 1 0 6 0 0 0 14 0 0.0119048 0 0.0565476 0 0.0097403 0 0.0584416 0 1.6329906 0 -0.3144584 0 0.6294643 0 0.5952381 0 0.9085746 0 NaN 56
Contig1860 79 0 61 0 4 0 13 0 1 0 34 0 0.0178971 0 0.0503356 0 0.0183038 0 0.0512508 0 -0.212491 0 -0.1811403 0 0.4639262 0 0.4298098 0 0.8780348 0 NaN 149
Contig1890 16 0 13 0 0 0 3 0 0 0 -9 0 0 0 0.0641026 0 0 0 0.0629371 0 0 0 0.1676562 0 0.5576923 0 0.525641 0 0.9035813 0 NaN 26
Contig19022 176 0 144 0 6 0 26 0 0 0 44 0 0.0106622 0 0.0476992 0 0.0110193 0 0.0477502 0 -0.3144584 0 -0.0110162 0 0.5218855 0 0.4927048 0 0.9060888 0 NaN 297
Contig1903 40 0 27 0 5 0 7 0 1 0 21 0 0.0427928 0 0.0563063 0 0.044226 0 0.0589681 0 -0.3144577 0 -0.446372 0 0.4273649 0 0.3778153 0 0.8133333 0 NaN 74
Contig19033 13 0 7 0 2 0 4 0 0 0 8 0 0.0454545 0 0.0984848 0 0.0495868 0 0.0991736 0 -0.7098949 0 -0.0650107 0 0.4204545 0 0.3484848 0 0.7345309 0 NaN 22
Contig19044 20 0 15 0 0 0 5 0 0 0 11 0 0 0 0.0806452 0 0 0 0.0879765 0 0 0 -0.7968428 0 0.5564516 0 0.516129 0 0.8797251 0 NaN 31
Contig19080 36 0 24 0 0 0 12 0 0 0 14 0 0 0 0.1111111 0 0 0 0.1090909 0 0 0 0.1867684 0 0.4666667 0 0.4111111 0 0.8087432 0 NaN 60
Contig191 142 0 100 0 13 0 29 0 0 0 58 0 0.0288889 0 0.0703704 0 0.0315152 0 0.070303 0 -0.8430668 0 0.0098963 0 0.5333334 0 0.4837037 0 0.8477767 0 NaN 225
Contig19257 60 0 43 0 4 0 13 0 0 0 24 0 0.0195195 0 0.0660661 0 0.019656 0 0.0638821 0 -0.0650107 0 0.3458734 0 0.4617117 0 0.4189189 0 0.8483467 0 NaN 111
Contig1929 41 0 24 0 2 0 15 0 0 0 24 0 0.0126582 0 0.1054852 0 0.013809 0 0.1035673 0 -0.7098954 0 0.188287 0 0.3924051 0 0.3333333 0 0.763285 0 NaN 79
Contig19383 42 0 34 0 1 0 7 0 0 0 12 0 0.0074627 0 0.0671642 0 0.0081411 0 0.0569878 0 -0.6123711 0 1.7514324 0 0.5597015 0 0.5223881 0 0.8888889 0 NaN 67
Contig1947 100 0 67 0 7 0 25 0 1 0 42 0 0.0199005 0 0.0762852 0 0.0217096 0 0.0705563 0 -0.8240709 0 0.8372147 0 0.3992537 0 0.3511609 0 0.8066667 0 NaN 201
Contig1950 215 0 173 0 11 0 30 0 1 0 65 0 0.015812 0 0.0435897 0 0.0167832 0 0.0433566 0 -0.5836508 0 0.0556096 0 0.4897436 0 0.4600427 0 0.8984872 0 NaN 390
Contig19541 48 0 35 0 1 0 12 0 0 0 19 0 0.0056818 0 0.0757576 0 0.0061983 0 0.0743802 0 -0.6123711 0 0.1867692 0 0.4517045 0 0.4109848 0 0.8522336 0 NaN 88
Contig1973 40 0 31 0 1 0 8 0 0 0 17 0 0.0052083 0 0.0486111 0 0.0056818 0 0.0454545 0 -0.6123711 0 0.6867258 0 0.3671875 0 0.3402778 0 0.8784314 0 NaN 96
Contig19758 87 0 75 0 0 0 12 0 0 0 21 0 0 0 0.0351351 0 0 0 0.0353808 0 0 0 -0.070038 0 0.4391892 0 0.4216216 0 0.9320388 0 NaN 185
Contig19835 101 0 75 0 3 0 23 0 0 0 27 0 0.0098684 0 0.0844298 0 0.0107655 0 0.0825359 0 -0.7544492 0 0.2360086 0 0.5822368 0 0.5350877 0 0.8664004 0 NaN 152
Contig19909 63 0 43 0 5 0 15 0 0 0 25 0 0.0289116 0 0.085034 0 0.0278293 0 0.0834879 0 0.3718608 0 0.188287 0 0.5229592 0 0.4659864 0 0.8237505 0 NaN 98
Contig1991 49 0 45 0 1 0 3 0 0 0 -9 0 0.0053763 0 0.0197133 0 0.0058651 0 0.0175953 0 -0.6123711 0 1.0897616 0 0.5107527 0 0.4982079 0 0.957795 0 NaN 93
Contig2005 21 0 17 0 1 0 3 0 0 0 -9 0 0.0111111 0 0.037037 0 0.0121212 0 0.0363636 0 -0.6123711 0 0.1676555 0 0.4055555 0 0.3814815 0 0.9005464 0 NaN 45
Contig20167 34 0 23 0 0 0 11 0 0 0 16 0 0 0 0.1080247 0 0 0 0.1111111 0 0 0 -0.2791356 0 0.4953704 0 0.441358 0 0.8236141 0 NaN 54
Contig2017 145 0 95 0 15 0 33 0 2 0 69 0 0.0367232 0 0.0840395 0 0.0392912 0 0.0808937 0 -0.6671114 0 0.4029946 0 0.4952331 0 0.4348517 0 0.8045076 0 NaN 236
Contig20297 96 0 64 0 5 0 27 0 0 0 38 0 0.0194647 0 0.107056 0 0.0199071 0 0.1074983 0 -0.212491 0 -0.042462 0 0.5510949 0 0.4878345 0 0.8150406 0 NaN 137
Contig20370 38 0 27 0 1 0 10 0 0 0 17 0 0.0065789 0 0.0811403 0 0.007177 0 0.0717703 0 -0.6123716 0 1.3062658 0 0.4407895 0 0.3969298 0 0.837963 0 NaN 76
Contig20403 35 0 18 0 8 0 9 0 0 0 18 0 0.0714286 0 0.0767196 0 0.0692641 0 0.0779221 0 0.3090269 0 -0.1535979 0 0.4126984 0 0.3386244 0 0.7231638 0 NaN 63
Contig20794 10 0 4 0 1 0 5 0 0 0 -9 0 0.0227273 0 0.1212121 0 0.0247934 0 0.1239669 0 -0.6123711 0 -0.212491 0 0.2613636 0 0.1893939 0 0.6006006 0 NaN 22
Contig20909 56 0 43 0 2 0 11 0 0 0 21 0 0.0149813 0 0.0617978 0 0.0122574 0 0.0674157 0 1.893054 0 -0.8374057 0 0.5646067 0 0.5262172 0 0.886785 0 NaN 89
Contig2091 57 0 44 0 1 0 11 0 1 0 14 0 0.0103093 0 0.0687285 0 0.0112465 0 0.0674789 0 -0.7098954 0 0.1867684 0 0.507732 0 0.4682131 0 0.871303 0 NaN 97
Contig21114 32 0 26 0 0 0 6 0 0 0 7 0 0 0 0.0472637 0 0 0 0.0488467 0 0 0 -0.3144577 0 0.4216418 0 0.39801 0 0.905874 0 NaN 67
Contig21117 18 0 8 0 2 0 8 0 0 0 8 0 0.0376344 0 0.1397849 0 0.0351906 0 0.1407625 0 0.5915791 0 -0.068672 0 0.4112903 0 0.3225806 0 0.6751055 0 NaN 31
